chr	start	end	interval_id	num_peaks	num_samples	DME-4_R1.mLb.clN.bool	PDR-4_R1.mLb.clN.bool	UBR-18_R1.mLb.clN.bool	UVR-11_R1.mLb.clN.bool	UVR-14_R1.mLb.clN.bool	DME-4_R1.mLb.clN.fc	PDR-4_R1.mLb.clN.fc	UBR-18_R1.mLb.clN.fc	UVR-11_R1.mLb.clN.fc	UVR-14_R1.mLb.clN.fc	DME-4_R1.mLb.clN.qval	PDR-4_R1.mLb.clN.qval	UBR-18_R1.mLb.clN.qval	UVR-11_R1.mLb.clN.qval	UVR-14_R1.mLb.clN.qval	DME-4_R1.mLb.clN.pval	PDR-4_R1.mLb.clN.pval	UBR-18_R1.mLb.clN.pval	UVR-11_R1.mLb.clN.pval	UVR-14_R1.mLb.clN.pval	DME-4_R1.mLb.clN.start	PDR-4_R1.mLb.clN.start	UBR-18_R1.mLb.clN.start	UVR-11_R1.mLb.clN.start	UVR-14_R1.mLb.clN.start	DME-4_R1.mLb.clN.end	PDR-4_R1.mLb.clN.end	UBR-18_R1.mLb.clN.end	UVR-11_R1.mLb.clN.end	UVR-14_R1.mLb.clN.end	DME-4_R1.mLb.clN.summit	PDR-4_R1.mLb.clN.summit	UBR-18_R1.mLb.clN.summit	UVR-11_R1.mLb.clN.summit	UVR-14_R1.mLb.clN.summit
chr16	46388611	46389335	Interval_6149	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	3.42218	4.96603	4.89124	3.86717	4.86776	40.4912	87.9036	131.116	141.278	92.1694	45.8002	93.3387	136.738	146.736	97.6827	46388632	46388611	46388615	46388615	46388615	46389059	46389318	46389063	46389335	46389313	104	122	121	115	118
chr16	46389634	46390263	Interval_6150	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.83936	9.89947	10.0062	8.51817	10.3085	222.214	305.629	476.932	645.421	357.243	228.339	311.839	483.494	651.757	363.534	46389669	46389634	46389637	46389637	46389649	46390258	46390263	46390233	46390254	46390258	366	399	398	396	384
chr16	46391001	46391410	Interval_6151	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	3.16118	3.2344	3.5828	3.13969	3.22865	33.2134	33.253	66.5423	86.6784	35.7436	38.4384	37.7935	71.8288	91.9009	40.8559	46391001	46391010	46391001	46391001	46391014	46391397	46391381	46391377	46391410	46391374	77	62	70	86	71
chr16	46398494	46400749	Interval_6152	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.30523	10.784	10.8483	9.62889	10.6243	297.654	308.306	529.675	751.665	357.877	304.038	314.521	536.316	758.158	364.17	46398494	46398513	46398518	46398496	46398541	46400746	46400731	46400749	46400749	46400745	1026	1007	1002	1024	976
chr16	46401003	46401619	Interval_6153	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	3.87867	5.14155	5.98271	4.52438	4.76757	52.6751	78.4875	181.948	180.683	80.1305	58.1012	83.8699	187.757	186.267	85.5855	46401015	46401003	46401003	46401005	46401008	46401545	46401547	46401619	46401577	46401616	419	431	431	429	421
chr16	46658932	46659176	Interval_6154	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.43494	NA	NA	NA	NA	4.37917	NA	NA	NA	NA	7.72141	NA	NA	NA	NA	46658932	NA	NA	NA	NA	46659176	NA	NA	NA	NA	119	NA
chr16	46688865	46689792	Interval_6155	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	10.6012	14.5715	13.4674	10.9826	8.81226	29.2936	58.8915	57.4271	46.9249	22.0596	34.4518	64.0902	62.5864	51.9011	26.9035	46688935	46688865	46688878	46688950	46688956	46689640	46689792	46689665	46689633	46689642	389	410	421	401	342
chr16	46721766	46721968	Interval_6156	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.00392	NA	NA	NA	NA	2.13675	NA	NA	NA	NA	5.39362	NA	NA	NA	NA	46721766	NA	NA	NA	NA	46721968	NA	NA	NA	NA	63
chr16	46790009	46790255	Interval_6157	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	6.87057	NA	NA	NA	NA	8.83676	NA	NA	NA	NA	12.2884	NA	NA	NA	NA	46790009	NA	NA	NA	NA	46790255	NA	NA	NA	NA	68	NA	NA
chr16	46830929	46831633	Interval_6158	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	8.46383	9.25608	6.61431	5.83594	NA	17.4412	22.1122	10.9644	7.44023	NA	21.3236	26.2014	14.8133	11.3008	NA	46831116	46830929	46831131	46831157	NA	46831604	46831633	46831602	46831585	NA	410	599	377	382
chr16	46884000	46884315	Interval_6159	3	3	FALSE	TRUE	TRUE	FALSE	TRUE	NA	5.40907	3.49906	NA	4.07502	NA	6.16571	1.88629	NA	2.87948	NA	9.44923	4.80536	NA	6.24631	NA	46884049	46884000	NA	46884019	NA	46884301	46884315	NA	46884288	NA	178	104	NA	249
chr16	46973648	46974019	Interval_6160	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	5.94667	6.07139	5.13344	NA	NA	7.374	7.21063	6.46777	NA	NA	10.7345	10.5696	9.99606	NA	NA	46973648	46973678	46973698	NA	NA	46973977	46974019	46973979	NA	NA	137	106	157	NA
chr16	47037702	47037984	Interval_6161	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	5.11818	NA	NA	NA	NA	3.88793	NA	NA	NA	NA	7.39254	NA	NA	NA	NA	47037702	NA	NA	NA	NA	47037984	NA	NA	NA	NA	192	NA	NA	NA	NA
chr16	47460735	47461361	Interval_6162	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	8.77597	8.42961	5.92735	NA	NA	14.0334	17.3809	8.93303	NA	NA	17.7583	21.2561	12.6432	NA	NA	47460735	47461030	47460820	NA	NA	47461316	47461352	47461361	NA	NA	449	192	429	NA
chr16	47565435	47565800	Interval_6163	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	5.38002	NA	NA	NA	NA	5.91805	NA	NA	NA	NA	9.39926	NA	NA	NA	NA	47565435	NA	NA	NA	NA	47565800	NA	NA	NA	NA	234	NA
chr16	48244181	48244694	Interval_6164	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.34223	6.40558	6.13523	5.57477	5.93911	4.20391	7.73912	7.67187	6.2275	6.24118	7.74712	11.1239	11.0562	9.73279	9.98408	48244266	48244220	48244181	48244217	48244245	48244687	48244675	48244525	48244694	48244671	147	115	42	242	153
chr16	48623402	48623886	Interval_6165	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.91849	NA	NA	NA	NA	5.77903	NA	NA	NA	NA	9.24961	NA	NA	NA	NA	48623402	NA	NA	NA	NA	48623886	NA	NA	NA	NA	34	NA
chr16	49130106	49130400	Interval_6166	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.40421	NA	NA	NA	NA	1.43703	NA	NA	NA	NA	4.25448	NA	NA	NA	NA	49130106	NA	NA	NA	NA	49130400	NA	NA	NA	NA	137	NA	NA
chr16	50024810	50025607	Interval_6167	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	8.75396	6.26069	7.04449	6.34684	NA	16.4587	9.00267	12.5999	8.27284	NA	20.2967	12.4647	16.5518	12.2124	NA	50024810	50025005	50024931	50024971	NA	50025266	50025607	50025229	50025277	NA	340	80	195	144
chr16	50066008	50066330	Interval_6168	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	5.69951	NA	4.59368	NA	NA	6.96414	NA	3.16255	NA	NA	10.3084	NA	6.56479	NA	NA	50066008	NA	50066020	NA	NA	50066330	NA	50066299	NA	NA	253	NA	198
chr16	50152578	50153142	Interval_6169	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	5.47476	7.0708	7.34062	5.88869	NA	4.92265	11.2053	13.4413	8.49279	NA	8.55067	14.7856	17.1325	12.1743	NA	50152842	50152644	50152578	50152639	NA	50153070	50153134	50153136	50153142	NA	151	272	467	377	NA
chr16	50327191	50327415	Interval_6170	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.35348	NA	NA	NA	NA	5.44542	NA	NA	NA	NA	8.67788	NA	NA	NA	NA	50327191	NA	NA	NA	NA	50327415	NA	NA	NA	NA	104	NA	NA	NA
chr16	50335261	50335476	Interval_6171	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.17945	NA	NA	NA	NA	8.11346	NA	NA	NA	NA	11.5209	NA	NA	NA	NA	50335261	NA	NA	NA	NA	50335476	NA	NA	NA	NA	105	NA	NA	NA
chr16	50339036	50339303	Interval_6172	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.84485	NA	NA	NA	NA	9.98937	NA	NA	NA	NA	13.5047	NA	NA	NA	NA	50339036	NA	NA	NA	NA	50339303	NA	NA	NA	NA	130	NA	NA	NA
chr16	50489015	50489468	Interval_6173	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.6604	NA	NA	NA	NA	2.01603	NA	NA	NA	NA	5.07026	NA	NA	NA	NA	50489015	NA	NA	NA	NA	50489468	NA	NA	NA	NA	129	NA
chr16	50547900	50548188	Interval_6174	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.39467	NA	NA	NA	NA	1.45112	NA	NA	NA	NA	4.23971	NA	NA	NA	NA	50547900	NA	NA	NA	NA	50548188	NA	NA	NA	NA	83	NA	NA	NA
chr16	50666913	50667124	Interval_6175	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.75906	NA	NA	NA	NA	2.09365	NA	NA	NA	NA	5.00912	NA	NA	NA	NA	50666913	NA	NA	NA	NA	50667124	NA	NA	NA	NA	74	NA	NA	NA
chr16	50681117	50681364	Interval_6176	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.82712	NA	NA	NA	NA	3.10431	NA	NA	NA	NA	6.3187	NA	NA	NA	NA	50681117	NA	NA	NA	NA	50681364	NA	NA	NA	NA	219	NA
chr16	50700637	50700903	Interval_6177	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.38628	NA	NA	NA	NA	1.3041	NA	NA	NA	NA	4.05261	NA	NA	NA	NA	50700637	NA	NA	NA	NA	50700903	NA	NA	NA	NA	7	NA	NA	NA
chr16	50741568	50742137	Interval_6178	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.50708	11.3586	11.1162	7.49899	9.78879	21.2524	32.2574	40.419	20.39	23.006	26.1522	36.7596	45.2049	24.7637	27.8844	50741719	50741717	50741568	50741731	50741733	50742041	50742079	50742137	50742122	50742053	186	247	367	115	159
chr16	50806357	50806735	Interval_6179	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	5.33507	6.1306	4.04137	6.87432	NA	5.41697	8.78003	3.46617	9.50726	NA	8.64764	12.2283	6.7161	13.5563	NA	50806357	50806451	50806367	50806413	NA	50806683	50806714	50806686	50806735	NA	137	224	262	230
chr16	51101880	51102110	Interval_6180	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.12214	NA	NA	NA	NA	3.60069	NA	NA	NA	NA	6.86392	NA	NA	NA	NA	51101880	NA	NA	NA	NA	51102110	NA	NA	NA	NA	19	NA
chr16	51126209	51126448	Interval_6181	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.71962	NA	NA	NA	NA	2.20985	NA	NA	NA	NA	5.16685	NA	NA	NA	NA	51126209	NA	NA	NA	NA	51126448	NA	NA	NA	NA	86	NA	NA
chr16	51583419	51583605	Interval_6182	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.49572	NA	NA	NA	NA	3.57293	NA	NA	NA	NA	6.67611	NA	NA	NA	NA	51583419	NA	NA	NA	NA	51583605	NA	NA	NA	NA	151	NA	NA
chr16	52133754	52134034	Interval_6183	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.1849	NA	NA	NA	NA	2.68214	NA	NA	NA	NA	5.67658	NA	NA	NA	NA	52133754	NA	NA	NA	NA	52134034	NA	NA	NA	NA	66	NA	NA	NA
chr16	52787653	52787876	Interval_6184	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.49572	NA	NA	NA	NA	3.57293	NA	NA	NA	NA	6.67611	NA	NA	NA	NA	52787653	NA	NA	NA	NA	52787876	NA	NA	NA	NA	209	NA	NA
chr16	53036292	53036503	Interval_6185	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.54922	NA	NA	NA	NA	2.87904	NA	NA	NA	NA	6.24535	NA	NA	NA	NA	53036292	NA	NA	NA	NA	53036503	NA	NA	NA	NA	68
chr16	53054745	53055229	Interval_6186	4	4	TRUE	TRUE	FALSE	TRUE	TRUE	4.12618	6.41802	NA	4.7176	3.90157	1.9541	8.50234	NA	5.4306	2.01878	5.18525	11.9321	NA	8.86807	5.23319	53054839	53054745	NA	53054811	53054899	53055229	53055227	NA	53055216	53055131	148	239	NA	224	12
chr16	53061839	53062041	Interval_6187	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.75837	NA	NA	NA	NA	2.06742	NA	NA	NA	NA	5.00802	NA	NA	NA	NA	53061839	NA	NA	NA	NA	53062041	NA	NA	NA	NA	12	NA	NA
chr16	53098797	53099310	Interval_6188	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.28417	NA	NA	NA	NA	5.63674	NA	NA	NA	NA	8.89488	NA	NA	NA	NA	53098797	NA	NA	NA	NA	53099310	NA	NA	NA	NA	184	NA	NA
chr16	53130526	53131036	Interval_6189	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.0493	11.9136	8.93345	7.58442	5.93811	6.70928	35.3191	22.5174	19.1747	8.3236	10.5327	39.9428	26.6236	23.4926	12.2682	53130642	53130588	53130565	53130526	53130614	53130932	53131026	53131036	53131021	53131009	47	322	380	331	77
chr16	53434405	53435636	Interval_6190	5	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	6.72988	4.51419;6.04384	5.51488	4.19202	NA	10.2043	4.12721;8.25531	6.13274	2.831	NA	13.7306	7.27322;11.675	9.63058	6.18153	NA	53434405	53434462;53435284	53434416	53434464	NA	53435636	53434922;53435623	53435596	53434715	NA	389	219;27	533	52
chr16	53456553	53456847	Interval_6191	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.12108	NA	NA	NA	NA	2.78608	NA	NA	NA	NA	5.81426	NA	NA	NA	NA	53456553	NA	NA	NA	NA	53456847	NA	NA	NA	NA	230	NA	NA
chr16	53457808	53458015	Interval_6192	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.73587	NA	NA	NA	NA	6.35389	NA	NA	NA	NA	9.64896	NA	NA	NA	NA	53457808	NA	NA	NA	NA	53458015	NA	NA	NA	NA	122	NA	NA	NA
chr16	53503205	53503805	Interval_6193	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.92223	12.9506	14.6469	10.4988	8.05737	25.4654	55.2654	68.7817	42.948	17.8955	30.5217	60.4137	74.0911	47.892	22.5608	53503307	53503205	53503278	53503290	53503312	53503652	53503738	53503711	53503805	53503782	166	292	243	212	193
chr16	53703737	53704377	Interval_6194	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.07695	12.8594	9.83456	10.7373	6.70067	12.2327	34.6426	23.2552	32.4686	9.61873	16.563	39.2366	27.3946	37.2575	13.6779	53703812	53703794	53703829	53703737	53703831	53704150	53704304	53704231	53704279	53704377	120	144	103	195	107
chr16	54430248	54430436	Interval_6195	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.66287	NA	NA	NA	NA	2.15137	NA	NA	NA	NA	5.07429	NA	NA	NA	NA	54430248	NA	NA	NA	NA	54430436	NA	NA	NA	NA	20	NA	NA	NA
chr16	54929054	54929447	Interval_6196	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	7.58638	8.31089	7.1019	NA	NA	13.8877	17.1555	15.7914	NA	NA	17.6063	21.0212	19.9308	NA	NA	54929054	54929106	54929168	NA	NA	54929366	54929447	54929411	NA	NA	203	171	115	NA
chr16	55635389	55635591	Interval_6197	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.53904	NA	NA	NA	NA	1.45112	NA	NA	NA	NA	4.28416	NA	NA	NA	NA	55635389	NA	NA	NA	NA	55635591	NA	NA	NA	NA	181	NA	NA	NA
chr16	56425517	56425689	Interval_6198	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.30443	NA	NA	NA	NA	3.28686	NA	NA	NA	NA	6.36537	NA	NA	NA	NA	56425517	NA	NA	NA	NA	56425689	NA	NA	NA	NA	144	NA	NA
chr16	56451118	56451787	Interval_6199	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.73892	12.7141	14.8136	8.5927	7.95666	14.221	33.0491	49.1433	17.8538	12.5329	18.7087	37.5824	54.1619	22.1067	16.836	56451285	56451132	56451308	56451306	56451118	56451752	56451787	56451778	56451548	56451548	190	304	130	135	262
chr16	56519602	56520203	Interval_6200	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.79164	6.27666	6.17512	4.07775	4.66334	3.43279	8.27246	8.10202	2.82108	3.75341	6.87728	11.689	11.5134	5.99356	7.23209	56519602	56519690	56519655	56519867	56519984	56520098	56520176	56520203	56520080	56520175	491	404	437	144	60
chr16	56576985	56577310	Interval_6201	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.16552	NA	NA	NA	NA	4.84969	NA	NA	NA	NA	8.05193	NA	NA	NA	NA	56576985	NA	NA	NA	NA	56577310	NA	NA	NA	NA	64	NA	NA
chr16	56608330	56608628	Interval_6202	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	5.1205	NA	4.61683	NA	NA	7.30397	NA	3.69054	NA	NA	10.6677	NA	7.15532	NA	NA	56608367	NA	56608330	NA	NA	56608628	NA	56608591	NA	NA	196	NA	200
chr16	56643333	56643608	Interval_6203	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.4284	NA	NA	NA	NA	5.56077	NA	NA	NA	NA	8.80077	NA	NA	NA	NA	56643333	NA	NA	NA	NA	56643608	NA	NA	NA	NA	218	NA	NA	NA
chr16	56657610	56657808	Interval_6204	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.51428	NA	NA	NA	NA	1.57609	NA	NA	NA	NA	4.42466	NA	NA	NA	NA	56657610	NA	NA	NA	NA	56657808	NA	NA	NA	NA	121	NA	NA	NA
chr16	56682343	56682573	Interval_6205	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.60568	NA	NA	NA	NA	7.50449	NA	NA	NA	NA	10.8804	NA	NA	NA	NA	56682343	NA	NA	NA	NA	56682573	NA	NA	NA	NA	95	NA	NA
chr16	56729858	56730420	Interval_6206	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	5.32321	7.72782	4.649	4.00702	NA	4.70332	11.4321	4.06702	2.71552	NA	8.30668	15.0245	7.20844	5.87662	NA	56730129	56729963	56729858	56730049	NA	56730420	56730311	56730124	56730329	NA	208	140	202	4	NA
chr16	56931691	56932568	Interval_6207	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.19042	7.59811	9.11933	8.4542	6.32493	8.35107	14.3705	20.7697	20.6267	8.60761	12.3372	18.1118	24.7993	25.0114	12.5807	56931979	56931691	56931898	56931860	56931913	56932258	56932331	56932568	56932387	56932114	79	347	188	202	124
chr16	56989460	56989806	Interval_6208	2	2	FALSE	TRUE	FALSE	TRUE	FALSE	NA	4.95558	NA	4.58002	NA	NA	5.42782	NA	4.61583	NA	NA	8.65924	NA	7.98654	NA	NA	56989460	NA	56989474	NA	NA	56989806	NA	56989782	NA	NA	69	NA	101	NA
chr16	57128781	57129014	Interval_6209	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.41189	NA	NA	NA	NA	1.60654	NA	NA	NA	NA	4.4584	NA	NA	NA	NA	57128781	NA	NA	NA	NA	57129014	NA	NA	NA	NA	117	NA	NA	NA
chr16	57185998	57186450	Interval_6210	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.3665	11.8697	12.4774	9.5928	10.689	18.8335	32.0496	35.8614	22.9872	23.5885	23.6156	36.5445	40.494	27.4767	28.4833	57186045	57186032	57185998	57186046	57186035	57186308	57186366	57186326	57186450	57186395	147	133	167	123	131
chr16	57244658	57245497	Interval_6211	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.59596	10.5601	9.88298	7.59329	6.38677	7.88943	23.4842	22.2313	14.0631	8.33707	11.8318	27.632	26.3258	18.1024	12.2825	57244907	57244658	57244784	57244908	57244784	57245323	57245323	57245355	57245350	57245497	74	381	221	83	316
chr16	57299879	57300804	Interval_6212	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.30814	9.22012	8.7419	7.01695	9.56411	10.447	24.7483	22.108	17.8241	24.2316	14.6314	28.9502	26.1968	22.0751	29.149	57300564	57299997	57299879	57300425	57300353	57300790	57300798	57300804	57300799	57300799	163	647	823	253	363
chr16	57447318	57447533	Interval_6213	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	5.13097	5.98975	NA	NA	NA	4.79702	7.57638	NA	NA	NA	7.99598	11.1904	NA	NA	NA	57447342	57447318	NA	NA	NA	57447526	57447533	NA	NA	NA	92	144	NA
chr16	57601982	57602349	Interval_6214	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	3.53904	4.67734	NA	NA	NA	1.45112	4.11014	NA	NA	NA	4.28416	7.25519	NA	NA	NA	57602144	57601982	NA	NA	NA	57602349	57602270	NA	NA	NA	76	233	NA	NA
chr16	57609661	57610012	Interval_6215	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.76133	NA	NA	NA	NA	9.85021	NA	NA	NA	NA	13.3579	NA	NA	NA	NA	57609661	NA	NA	NA	NA	57610012	NA	NA	NA	NA	115	NA	NA	NA
chr16	57667311	57667748	Interval_6216	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.66457	NA	NA	NA	NA	3.04525	NA	NA	NA	NA	6.25397	NA	NA	NA	NA	57667311	NA	NA	NA	NA	57667748	NA	NA	NA	NA	291	NA
chr16	57735153	57735949	Interval_6217	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.26233	12.7124	11.1197	9.50461	9.53858	17.2687	49.7959	49.8759	38.7022	26.4355	21.9617	54.8439	54.91	43.6009	31.412	57735331	57735153	57735273	57735283	57735321	57735788	57735909	57735949	57735933	57735735	199	401	287	211	233
chr16	57810179	57810508	Interval_6218	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	9.2454	NA	NA	NA	NA	21.0152	NA	NA	NA	NA	25.0557	NA	NA	NA	NA	57810179	NA	NA	NA	NA	57810508	NA	NA	NA	NA	227	NA	NA
chr16	57984754	57985261	Interval_6219	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.52949	NA	NA	NA	NA	2.0183	NA	NA	NA	NA	5.07309	NA	NA	NA	NA	57984754	NA	NA	NA	NA	57985261	NA	NA	NA	NA	500	NA
chr16	58001096	58001420	Interval_6220	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	3.62327	3.46855	NA	NA	NA	2.67789	2.49789	NA	NA	NA	5.69616	5.63479	NA	NA	NA	58001210	58001096	NA	NA	NA	58001403	58001420	NA	NA	NA	40	287	NA
chr16	58129196	58129747	Interval_6221	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.32363	7.63638	8.18173	6.36167	5.39531	5.60038	13.519	18.3907	10.8963	5.73119	9.30204	17.2197	22.312	14.7405	9.42558	58129372	58129342	58129196	58129300	58129361	58129618	58129701	58129733	58129747	58129679	196	159	270	200	101
chr16	58249808	58249982	Interval_6222	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.71035	NA	NA	NA	NA	7.33228	NA	NA	NA	NA	10.6974	NA	NA	NA	NA	58249808	NA	NA	NA	NA	58249982	NA	NA	NA	NA	43	NA	NA
chr16	58392389	58392916	Interval_6223	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.83014	4.71102	6.76506	3.63951	3.91587	3.26297	4.17501	9.05796	2.58075	2.03788	6.68536	7.31064	12.5227	5.72599	5.25562	58392445	58392389	58392413	58392446	58392627	58392855	58392831	58392916	58392831	58392855	376	58	226	364	31
chr16	58515175	58515839	Interval_6224	2	2	FALSE	TRUE	FALSE	TRUE	FALSE	NA	4.88185	NA	3.44417	NA	NA	4.71851	NA	2.27449	NA	NA	7.89583	NA	5.36415	NA	NA	58515444	NA	58515175	NA	NA	58515839	NA	58515473	NA	NA	89	NA	113	NA
chr16	58629726	58630590	Interval_6225	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.31872	10.7866	11.4464	9.32884	7.91689	16.8813	35.8779	39.9966	28.5216	17.6072	21.5566	40.5227	44.768	33.213	22.2528	58629798	58629865	58629807	58629853	58629726	58630575	58630578	58630590	58630570	58630569	203	179	199	226	244
chr16	58680126	58680373	Interval_6226	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.02573	NA	NA	NA	NA	2.66834	NA	NA	NA	NA	5.66154	NA	NA	NA	NA	58680126	NA	NA	NA	NA	58680373	NA	NA	NA	NA	60	NA	NA	NA
chr16	58734040	58734411	Interval_6227	2	2	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	4.29622	4.37155	NA	NA	NA	3.37936	2.8586	NA	NA	NA	6.62096	6.21312	NA	NA	NA	58734040	58734099	NA	NA	NA	58734385	58734411	NA	NA	NA	198	264
chr16	59175705	59175906	Interval_6228	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.86926	NA	NA	NA	NA	2.22435	NA	NA	NA	NA	5.18246	NA	NA	NA	NA	59175705	NA	NA	NA	NA	59175906	NA	NA	NA	NA	137	NA	NA
chr16	60927700	60928022	Interval_6229	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.80038	NA	NA	NA	NA	2.62282	NA	NA	NA	NA	5.77308	NA	NA	NA	NA	60927700	NA	NA	NA	NA	60928022	NA	NA	NA	NA	273	NA
chr16	61091175	61091425	Interval_6230	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	4.39496	NA	NA	NA	NA	2.47676	NA	NA	NA	NA	5.78476	NA	NA	NA	NA	61091175	NA	NA	NA	NA	61091425	NA	NA	NA	NA	17	NA	NA	NA	NA
chr16	62144854	62145071	Interval_6231	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.32833	NA	NA	NA	NA	2.58284	NA	NA	NA	NA	5.90049	NA	NA	NA	NA	62144854	NA	NA	NA	NA	62145071	NA	NA	NA	NA	167
chr16	63904646	63904871	Interval_6232	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.50682	NA	NA	NA	NA	1.45112	NA	NA	NA	NA	4.23527	NA	NA	NA	NA	63904646	NA	NA	NA	NA	63904871	NA	NA	NA	NA	45	NA	NA	NA
chr16	64167227	64167455	Interval_6233	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.23285	NA	NA	NA	NA	2.75005	NA	NA	NA	NA	5.75145	NA	NA	NA	NA	64167227	NA	NA	NA	NA	64167455	NA	NA	NA	NA	8	NA	NA	NA
chr16	65199382	65199587	Interval_6234	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.40384	NA	NA	NA	NA	3.21293	NA	NA	NA	NA	6.26434	NA	NA	NA	NA	65199382	NA	NA	NA	NA	65199587	NA	NA	NA	NA	130	NA	NA	NA
