Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UBR.18_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UBR.18_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_11348	chr3	164650307	164650511	+	205	4.84843499614797	0.472937403247051	2.70820133090252	0.17463155262886	0.861369154125206	1	12	8	8.82363651903966	6.35738923691765
Interval_11349	chr3	166175183	166175366	+	184	3.10387454399076	-1.52704968268601	3.88027346434984	-0.393541768825275	0.693919380379654	1	3	8	2.20590912975991	6.35738923691765
Interval_11350	chr3	166843180	166843392	+	213	4.24517791378508	-2.11201467034628	3.22404236398376	-0.655082791076168	0.512414451235267	1	3	12	2.20590912975991	9.53608385537648
Interval_11351	chr3	167380123	167380448	+	326	16.7634040615666	0.594244715795792	1.37629770342047	0.431770476924386	0.665908238905657	1	31	19	22.7943943408525	15.0987994376794
Interval_11352	chr3	167684619	167685030	+	412	5.49516929311316	-2.69697566275193	2.65286324130865	-1.01662823049315	0.309330319263623	1	2	12	1.47060608650661	9.53608385537648
Interval_11353	chr3	167734565	167735700	+	1136	207.430788691901	-0.291932600716717	0.581702719098969	-0.501858752128419	0.615766881851512	1	256	290	188.237579072846	230.455359838265
Interval_11354	chr3	168094870	168096365	+	1496	62.9983646477058	-0.129945438511885	0.679421553897224	-0.191258928667344	0.848322737228255	1	80	81	58.8242434602644	64.3685660237912
Interval_11355	chr3	168249794	168250124	+	331	8.37698674931117	0.624940974483875	2.03377843259392	0.307280756088466	0.75862968201716	1	15	9	11.0295456487996	7.15206289153236
Interval_11356	chr3	168502542	168502726	+	185	4.06013222096687	5.9155736333628	4.13559802268681	1.4304034388525	0.152601261848622	1	12	0	8.82363651903966	0
Interval_11357	chr3	168692138	168692373	+	236	5.66637171331719	1.20989972265403	2.64236990949334	0.457884309954931	0.647035559803349	1	5	2	3.67651521626652	1.58934730922941
Interval_11358	chr3	169146520	169146721	+	202	5.13004349188189	1.02547657223234	2.62226282134213	0.391065519400331	0.695748806721656	1	11	5	8.08833347578635	3.97336827307353
Interval_11359	chr3	169764645	169765294	+	650	37.8292812248474	0.145774139046535	0.894967340416731	0.162882076767916	0.870611283028013	1	55	46	40.4416673789318	36.5549881122765
Interval_11360	chr3	169772888	169773687	+	800	56.3378600546507	-0.237554381943528	0.710918948355377	-0.334151146896676	0.738265506313997	1	66	72	48.5300008547181	57.2165031322589
Interval_11361	chr3	169812169	169812402	+	234	7.18992911326967	0.887974038378428	2.2369282315428	0.396961344515732	0.691395966204501	1	6	3	4.41181825951983	2.38402096384412
Interval_11362	chr3	169812490	169813081	+	592	21.5004562267451	0.347407797385578	1.20897585776365	0.287357100768091	0.773838905206451	1	33	24	24.2650004273591	19.072167710753
Interval_11363	chr3	169966484	169966837	+	354	23.3960188161215	0.316819524011743	1.14784502302237	0.276012456087087	0.782538499150117	1	35	26	25.7356065138657	20.6615150199824
Interval_11364	chr3	169967036	169967435	+	400	14.3858779053866	-0.490534667624711	1.47309607361142	-0.332995706398241	0.739137524183816	1	20	26	14.7060608650661	20.6615150199824
Interval_11365	chr3	170037696	170038156	+	461	19.2271622198658	0.128984433926179	1.27465030254148	0.101192016091787	0.919398034422336	1	26	22	19.1178791245859	17.4828204015235
Interval_11366	chr3	170180724	170180946	+	223	7.57611861993688	0.110368565896966	2.12892447943631	0.05184240538499	0.958654266350898	1	7	6	5.14712130277313	4.76804192768824
Interval_11367	chr3	170181282	170181825	+	544	28.9680451370359	-0.230667935189562	1.02281420500309	-0.225522811534345	0.82157258137269	1	35	38	25.7356065138657	30.1975988753588
Interval_11368	chr3	170222057	170222560	+	504	41.0471756607573	-0.0227562151916797	0.84412137348781	-0.0269584634466175	0.978492863347821	1	50	47	36.7651521626652	37.3496617668912
Interval_11369	chr3	170357329	170357972	+	644	42.8014573997805	-0.290993605483489	0.819995698145445	-0.354872112306953	0.722685401640953	1	53	60	38.9710612924252	47.6804192768824
Interval_11370	chr3	170560902	170561078	+	177	5.5626480727755	0.347407014070795	2.46168405726571	0.141125752122989	0.887770599992341	1	11	8	8.08833347578635	6.35738923691765
Interval_11371	chr3	170869936	170870473	+	538	54.5219245491697	-0.132487628352161	0.720441066278125	-0.183897940516643	0.854093520486066	1	70	71	51.4712130277313	56.4218294776441
Interval_11372	chr3	170908069	170908880	+	812	44.273462670402	-0.348090799778972	0.819888938588837	-0.424558477856883	0.671158567392911	1	45	53	33.0886369463987	42.1177036945794
Interval_11373	chr3	171460300	171460880	+	581	44.9434630907124	-0.287110178288068	0.797790772543886	-0.359881548106366	0.718935716291012	1	62	70	45.5887886817049	55.6271558230294
Interval_11374	chr3	171810037	171810271	+	235	9.33122557774047	1.28029173891955	1.82330172844204	0.702183143331695	0.48256495657926	1	21	8	15.4413639083194	6.35738923691765
Interval_11375	chr3	171936549	171936761	+	213	5.54723692358558	1.34740350889551	2.54026901427937	0.530417645265712	0.595822394578879	1	11	4	8.08833347578635	3.17869461845882
Interval_11376	chr3	172039342	172039819	+	478	35.302167442111	0.0708404645306157	0.929449906045747	0.0762176251456084	0.939245960637091	1	42	37	30.8827278166388	29.4029252207441
Interval_11377	chr3	172107142	172107780	+	639	31.0184636680862	-0.433951450788036	0.978067306844975	-0.443682605226695	0.657272073447801	1	40	50	29.4121217301322	39.7336827307353
Interval_11378	chr3	172130094	172130400	+	307	11.0829962263285	0.151010633262657	1.67698176413376	0.0900490610526472	0.928248228076174	1	18	15	13.2354547785595	11.9201048192206
Interval_11379	chr3	172416792	172417017	+	226	1.69120957103509	-5.55459735698832	6.78588018970496	-0.818552229291544	0.413041931565348	1	0	8	0	6.35738923691765
Interval_11380	chr3	172477269	172477511	+	243	7.34865595634616	-0.237553934992532	2.07920964246902	-0.114252036033481	0.909038003140269	1	11	12	8.08833347578635	9.53608385537648
Interval_11381	chr3	172523236	172523528	+	293	15.1594849201445	0.229013120100107	1.46061712608493	0.156792027157698	0.875408756540369	1	19	15	13.9707578218128	11.9201048192206
Interval_11382	chr3	172666585	172667066	+	482	10.1342625888996	-0.112023391653806	1.73412535174514	-0.0645993621747535	0.948492992561693	1	15	15	11.0295456487996	11.9201048192206
Interval_11383	chr3	172710827	172711493	+	667	40.3913889310628	-0.482391832334083	0.857404067666181	-0.562619015381084	0.573694340782329	1	41	53	30.1474247733855	42.1177036945794
Interval_11384	chr3	172750431	172751021	+	591	83.7943993265191	-0.332289618328519	0.609169374966505	-0.545479848435897	0.585423536423	1	97	113	71.3243951955706	89.7981229714618
Interval_11385	chr3	173065869	173066177	+	309	4.28992939255675	-2.11201181882952	3.33045069874525	-0.634151954156	0.525981659471723	1	1	4	0.735303043253305	3.17869461845882
Interval_11386	chr3	173395371	173395656	+	286	9.44310468698016	0.110368698306256	1.80041349636601	0.061301861227449	0.95111880854683	1	14	12	10.2942426055463	9.53608385537648
Interval_11387	chr3	174529206	174529438	+	233	4.71199952053089	-1.11201763070797	3.04045962137167	-0.365739976578376	0.714559112778977	1	2	4	1.47060608650661	3.17869461845882
Interval_11388	chr3	174883907	174884089	+	183	3.81396041288744	-3.43392808780685	3.49932781410758	-0.981310774590176	0.326439511014682	1	1	10	0.735303043253305	7.94673654614706
Interval_11389	chr3	176767048	176767283	+	236	3.94980165518559	-3.57143391426679	3.40624557269139	-1.04849572294486	0.294410271835679	1	1	11	0.735303043253305	8.74141020076177
Interval_11390	chr3	177359778	177360361	+	584	36.6240543173409	0.938602091765361	0.912921504448451	1.02813011544999	0.30388862617823	1	58	28	42.6475765086917	22.2508623292118
Interval_11391	chr3	177427224	177427613	+	390	12.2963927650598	-0.0124878722124494	1.61040756166486	-0.00775447936889916	0.993812882641792	1	15	14	11.0295456487996	11.1254311646059
Interval_11392	chr3	177697616	177697835	+	220	3.42783742948852	-2.2819337255108	3.70949361081501	-0.615160440998695	0.538448769812388	1	2	9	1.47060608650661	7.15206289153236
Interval_11393	chr3	178267282	178267477	+	196	3.96454794389056	-3.28192614665066	3.41770643789461	-0.960271517255416	0.336918581181698	1	1	9	0.735303043253305	7.15206289153236
Interval_11394	chr3	178348830	178349094	+	265	6.26128453018113	-1.79009063221419	2.31147982730887	-0.774434892775289	0.438673656106353	1	5	16	3.67651521626652	12.7147784738353
Interval_11395	chr3	179015487	179015745	+	259	13.4966420354343	-0.205132721658638	1.54153978705555	-0.133070014398043	0.894138009255843	1	15	16	11.0295456487996	12.7147784738353
Interval_11396	chr3	179071676	179072303	+	628	23.4351732170273	-0.512561167501589	1.15020566574881	-0.445625667447828	0.65586766656838	1	25	33	18.3825760813326	26.2242306022853
Interval_11397	chr3	179147682	179148188	+	507	65.8267328985205	-0.270721244318379	0.677758481218709	-0.399436158779721	0.68957185536319	1	86	96	63.2360617197842	76.2886708430118
Interval_11398	chr3	179322688	179323015	+	328	20.7575535239499	-0.433951331472133	1.22231533140038	-0.355024043570626	0.722571578848889	1	24	30	17.6472730380793	23.8402096384412
Interval_11399	chr3	179347473	179347939	+	467	31.831900937731	-0.194485633836055	0.95546260283232	-0.203551277945921	0.838704170465902	1	51	54	37.5004552059185	42.9123773491941
Interval_11400	chr3	179439211	179439387	+	177	3.60294906501175	3.05787940916639	3.63013428373161	0.842359860589794	0.399586553682941	1	9	1	6.61772738927974	0.794673654614706
Interval_11401	chr3	179451267	179451693	+	427	12.649643613942	0.646967547090014	1.63294906766726	0.396195790732308	0.691960596299977	1	22	13	16.1766669515727	10.3307575099912
Interval_11402	chr3	179562657	179563174	+	518	73.6434545682686	0.164307634650883	0.642136520814904	0.255876483154031	0.798046213985546	1	109	90	80.1480317146102	71.5206289153236
Interval_11403	chr3	179604245	179605075	+	831	64.7417113069024	-0.440971989598484	0.659790571179215	-0.668351457054553	0.503909274024202	1	82	103	60.294849546771	81.8513864253147
Interval_11404	chr3	179875939	179876157	+	219	3.98202425576521	3.33063283781593	3.94856969448509	0.843503621695668	0.398946841092495	1	2	0	1.47060608650661	0
Interval_11405	chr3	180601970	180602567	+	598	66.9369175117742	0.138784512279873	0.655723944645968	0.211650822595481	0.832379456709533	1	94	79	69.1184860658107	62.7792187145618
Interval_11406	chr3	180912262	180912880	+	619	65.5377307931755	-0.0953447985375319	0.658721749702572	-0.144742144282593	0.884914463186164	1	87	86	63.9713647630375	68.3419342968647
Interval_11407	chr3	180989419	180990001	+	583	48.6200770759807	0.113857812357776	0.76447424350446	0.14893609997354	0.881604055221578	1	69	59	50.735909984478	46.8857456222677
Interval_11408	chr3	181074911	181075176	+	266	5.96859998083459	-1.43394589202767	2.56444709123574	-0.559163765526039	0.576049959697692	1	2	5	1.47060608650661	3.97336827307353
Interval_11409	chr3	181223396	181223700	+	305	5.75032089974009	-0.112023175755698	2.62055134715848	-0.0427479415265674	0.96590246266258	1	3	3	2.20590912975991	2.38402096384412
Interval_11410	chr3	181833731	181833959	+	229	4.87893236058715	1.20989683962665	3.15515252396027	0.383466989452548	0.701373541672736	1	5	2	3.67651521626652	1.58934730922941
Interval_11411	chr3	181982317	181982521	+	205	4.23204875021463	-1.43394534278925	3.01404432724205	-0.475754563338277	0.634249243553742	1	4	10	2.94121217301322	7.94673654614706
Interval_11412	chr3	182792981	182793789	+	809	35.2018376773852	0.0663136504455537	0.924455529895573	0.0717326559267211	0.942814667423541	1	43	38	31.6180308598921	30.1975988753588
Interval_11413	chr3	182794118	182794315	+	198	6.86308995744148	2.05789624919233	2.21670439806688	0.928358445531556	0.353221666248483	1	18	4	13.2354547785595	3.17869461845882
Interval_11414	chr3	183099157	183099731	+	575	55.925276078247	0.227826385115596	0.710583268491718	0.320618842601205	0.748499256556629	1	81	64	59.5595465035177	50.8591138953412
Interval_11415	chr3	183285866	183286333	+	468	38.7562640876713	0.257210149171009	0.871399316961139	0.295169096606579	0.767864708154067	1	62	48	45.5887886817049	38.1443354215059
Interval_11416	chr3	183306973	183307203	+	231	13.3575291692734	-0.401529555259363	1.68229399751698	-0.238679776455251	0.811353899634264	1	9	11	6.61772738927974	8.74141020076177
Interval_11417	chr3	183350285	183350515	+	231	9.19810718846768	-0.652590848136752	1.82312588509545	-0.357951611280307	0.720379525963942	1	11	16	8.08833347578635	12.7147784738353
Interval_11418	chr3	183410964	183411140	+	177	4.31327508361217	2.47292763443932	3.05555411503572	0.809322152820198	0.41832986707758	1	12	2	8.82363651903966	1.58934730922941
Interval_11419	chr3	183428581	183428874	+	294	14.0984060311394	-0.11202343635272	1.4879706764197	-0.0752860510815086	0.939987119608328	1	25	25	18.3825760813326	19.8668413653677
Interval_11420	chr3	183447541	183447935	+	395	16.3699567700634	1.24161202648308	1.44253009355481	0.860718283819914	0.389393220549815	1	23	9	16.911969994826	7.15206289153236
Interval_11421	chr3	183537324	183537543	+	220	7.34405367119044	0.373402360843404	2.14363537798122	0.174191172938683	0.861715222463407	1	7	5	5.14712130277313	3.97336827307353
Interval_11422	chr3	183555707	183556001	+	295	16.3838929373819	-0.0449093205667296	1.39283270616329	-0.0322431548081873	0.97427814149502	1	22	21	16.1766669515727	16.6881467469088
Interval_11423	chr3	183635400	183635959	+	560	38.0262221893913	-0.415415543354963	0.876290461860974	-0.474061468696974	0.635456074349061	1	47	58	34.5592430329053	46.091071967653
Interval_11424	chr3	183636231	183637017	+	787	58.6070408546877	0.116245396856916	0.70289969690964	0.165379779459288	0.868645068175988	1	82	70	60.294849546771	55.6271558230294
Interval_11425	chr3	183884667	183885216	+	550	42.6348311651805	-0.141169857470125	0.826892809371969	-0.170723285860164	0.864441352162245	1	49	50	36.0298491194119	39.7336827307353
Interval_11426	chr3	184017556	184018205	+	650	32.8952203348642	0.598469535594957	0.952727863205193	0.628164199566464	0.529896380115692	1	54	33	39.7063643356785	26.2242306022853
Interval_11427	chr3	184134584	184134943	+	360	10.1699232696332	-0.696985078410978	1.7404204522617	-0.40046936790776	0.688810840872406	1	14	21	10.2942426055463	16.6881467469088
Interval_11428	chr3	184135113	184135661	+	549	27.9220647451608	0.418490924579052	1.04759732655611	0.39947689247624	0.689541846836521	1	39	27	28.6768186868789	21.4561886745971
Interval_11429	chr3	184174635	184174905	+	271	50.5017670598507	-0.422363564350092	0.753663915204026	-0.560413674888167	0.575197306229417	1	75	93	55.1477282439979	73.9046498791677
Interval_11430	chr3	184185756	184186275	+	520	61.2609842046537	0.151010813107804	0.683475413539855	0.220945494331228	0.825134873299348	1	96	80	70.5890921523173	63.5738923691765
Interval_11431	chr3	184248994	184249993	+	1000	54.1622506838105	-0.170917205318082	0.72040422542752	-0.237251808478292	0.812461446065671	1	72	75	52.941819114238	59.600524096103
Interval_11432	chr3	184250031	184250429	+	399	15.5179726009718	0.566047788724216	1.4423116607839	0.392458720341044	0.694719306220443	1	24	15	17.6472730380793	11.9201048192206
Interval_11433	chr3	184298801	184299608	+	808	72.0643996140932	0.041599620599398	0.634114609887937	0.0656026843581947	0.947694151910849	1	99	89	72.7950012820772	70.7259552607089
Interval_11434	chr3	184335845	184336125	+	281	18.0722030729557	-0.449058125035408	1.34313016895929	-0.334337010226906	0.738125265546412	1	19	24	13.9707578218128	19.072167710753
Interval_11435	chr3	184362812	184363547	+	736	49.8693180264463	-0.00510835489550316	0.756463606892007	-0.00675294204369098	0.99461197275438	1	70	65	51.4712130277313	51.6537875499559
Interval_11436	chr3	184508620	184508866	+	247	6.71767078695347	0.0399794603179368	2.24919917655224	0.0177749755267209	0.985818368243026	1	10	9	7.35303043253305	7.15206289153236
Interval_11437	chr3	184513850	184514339	+	490	11.0512438205912	0.209904319806866	1.65307482837106	0.126978111458939	0.89895772282646	1	25	20	18.3825760813326	15.8934730922941
Interval_11438	chr3	184561376	184561758	+	383	32.9015954959574	1.05790094278092	0.982035137280291	1.07725365684037	0.281366959947061	1	63	28	46.3240917249582	22.2508623292118
Interval_11439	chr3	184812054	184812650	+	597	40.6706397022747	0.347407922252901	0.851129092841775	0.40817300827183	0.68314666300546	1	55	40	40.4416673789318	31.7869461845882
Interval_11440	chr3	185253940	185254112	+	173	8.01701593020893	0.347407290032526	1.9982256921295	0.173857883721981	0.861977152388444	1	11	8	8.08833347578635	6.35738923691765
Interval_11441	chr3	185282880	185283211	+	332	18.2054848738526	-0.668416318257848	1.3238049356016	-0.504920551572117	0.613614638792506	1	17	25	12.5001517353062	19.8668413653677
Interval_11442	chr3	185363148	185363468	+	321	5.64407512387518	-1.52705568360125	2.53898005117286	-0.601444537894591	0.547543941783476	1	3	8	2.20590912975991	6.35738923691765
Interval_11443	chr3	185498622	185499286	+	665	41.1820937880804	-0.142397158173626	0.844838434413317	-0.168549573946066	0.86615094709782	1	47	48	34.5592430329053	38.1443354215059
