Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_9138	chr2	161765694	161765865	+	172	2.86310420781156	0.80040301312771	4.05295709783276	0.197486179549177	0.843447095598419	1	2	3	1	1.76219311575781	3.65268618113665	1.54761130963031
Interval_9139	chr2	162011627	162011970	+	344	9.52622354288612	0.777918153045199	1.6717407207943	0.465334213235881	0.641692137533168	1	13	8	4	11.4542552524257	9.74049648303106	6.19044523852126
Interval_9140	chr2	162261352	162261811	+	460	10.6410739198969	0.469193457292661	1.56549094947214	0.299710105287332	0.764398289857061	1	10	14	6	8.81096557878903	17.0458688453044	9.28566785778189
Interval_9141	chr2	162318578	162319074	+	497	33.7145311389795	-0.238741904197814	0.842163978914781	-0.28348624516743	0.776804124161403	1	44	24	26	38.7682485466717	29.2214894490932	40.2378940503882
Interval_9142	chr2	162343754	162344578	+	825	95.1141399101656	0.346657878188159	0.539541636812965	0.642504404731103	0.520545730279556	1	119	72	49	104.850490387589	87.6644683472796	75.8329541718854
Interval_9143	chr2	164841524	164841904	+	381	10.0227860331491	0.628123561890501	1.61042176909525	0.390036681038774	0.696509423131019	1	16	8	5	14.0975449260624	9.74049648303106	7.73805654815157
Interval_9144	chr2	165486029	165486224	+	196	3.04583154925526	1.76900592241882	3.72249566705955	0.475220411422581	0.634629880014223	1	1	8	1	0.881096557878903	9.74049648303106	1.54761130963031
Interval_9145	chr2	165743568	165743809	+	242	6.30399417303705	1.64807349429827	2.18400889492845	0.7546093324644	0.450483422411304	1	15	5	2	13.2164483681835	6.08781030189442	3.09522261926063
Interval_9146	chr2	165794180	165794806	+	627	26.100685579119	-0.178364980670644	0.985078586166875	-0.181066752617876	0.856315180780833	1	22	27	19	19.3841242733359	32.8741756302298	29.404614882976
Interval_9147	chr2	165953524	165954312	+	789	76.6359968555078	0.123195972251869	0.560466502668966	0.219809697216879	0.826019367043356	1	90	65	47	79.2986902091013	79.1415339246274	72.7377315526248
Interval_9148	chr2	167016946	167017186	+	241	3.35867089752561	2.87712029492981	3.88724247920968	0.740144282307482	0.459212451591538	1	2	2	0	1.76219311575781	2.43512412075777	0
Interval_9149	chr2	167292709	167293000	+	292	8.42723624893891	0.212063885184365	1.73980236595341	0.121889640647864	0.902986420016672	1	8	9	5	7.04877246303122	10.9580585434099	7.73805654815157
Interval_9150	chr2	167775096	167775277	+	182	1.39062468984204	2.39041795837312	6.00893118004481	0.397810839690013	0.690769626408233	1	2	1	0	1.76219311575781	1.21756206037888	0
Interval_9151	chr2	168044451	168044635	+	185	3.55404822121714	1.43619762886628	3.26038463907388	0.440499446492986	0.659575413085984	1	4	4	1	3.52438623151561	4.87024824151553	1.54761130963031
Interval_9152	chr2	168194973	168195271	+	299	4.90006879753313	3.22811951752562	4.94041276893813	0.653410892673136	0.51349141835129	1	6	0	0	5.28657934727342	0	0
Interval_9153	chr2	168246512	168247016	+	505	22.832643524766	0.34911029569681	1.07322739085515	0.325290146963765	0.744961487319305	1	27	16	11	23.7896070627304	19.4809929660621	17.0237244059335
Interval_9154	chr2	168247577	168247797	+	221	16.1236579161149	-0.0365925644997938	1.25735791690651	-0.0291027431471723	0.976782648010896	1	21	12	11	18.503027715457	14.6107447245466	17.0237244059335
Interval_9155	chr2	168371457	168371714	+	258	4.04395531636657	0.0194113949682779	2.85243571342287	0.0068051998076355	0.994570278049419	1	3	3	2	2.64328967363671	3.65268618113665	3.09522261926063
Interval_9156	chr2	168396895	168397100	+	206	2.71287681248309	-1.63378866904201	3.83985259835795	-0.425482131720545	0.670485244575755	1	2	1	3	1.76219311575781	1.21756206037888	4.64283392889094
Interval_9157	chr2	168490413	168490666	+	254	9.74015254125555	0.495508223149122	1.6261123707201	0.304719545875968	0.760579761709224	1	11	10	5	9.69206213666793	12.1756206037888	7.73805654815157
Interval_9158	chr2	168490824	168491013	+	190	5.52346046968947	-0.369500327337718	2.2691515377316	-0.162836338249625	0.870647296312375	1	8	2	4	7.04877246303122	2.43512412075777	6.19044523852126
Interval_9159	chr2	168890116	168890753	+	638	30.2375205805052	0.579480349806502	0.932682608745994	0.621304980250057	0.534398977519829	1	39	21	13	34.3627657572772	25.5688032679565	20.1189470251941
Interval_9160	chr2	169066924	169067178	+	255	6.105718421723	2.1515421366578	2.44718795727691	0.879189573592016	0.379298496726884	1	10	4	1	8.81096557878903	4.87024824151553	1.54761130963031
Interval_9161	chr2	169073156	169073409	+	254	4.6414851628117	-1.98151942688256	2.46691684110715	-0.803237220592024	0.421837636101864	1	3	3	8	2.64328967363671	3.65268618113665	12.3808904770425
Interval_9162	chr2	169107436	169108170	+	735	22.6896685820447	0.58583818283553	1.1403734848851	0.513724837169953	0.607444384480441	1	15	16	7	13.2164483681835	19.4809929660621	10.8332791674122
Interval_9163	chr2	169363345	169363638	+	294	10.5982312305044	-0.473445488800545	1.5739644544916	-0.300798081843259	0.763568471175104	1	17	4	9	14.9786414839414	4.87024824151553	13.9285017866728
Interval_9164	chr2	169441466	169441703	+	238	5.67058160094097	1.15205671505447	2.20454738724028	0.522581969306929	0.601265190696716	1	11	9	3	9.69206213666793	10.9580585434099	4.64283392889094
Interval_9165	chr2	169479289	169479783	+	495	26.6992192722705	0.369340558548855	0.986488696741008	0.374399179401669	0.708107353369274	1	26	34	16	22.9085105048515	41.397110052882	24.761780954085
Interval_9166	chr2	169573675	169574018	+	344	21.8252211231621	0.806245692401284	1.12305529195626	0.717903827332383	0.472816587827754	1	21	25	9	18.503027715457	30.4390515094721	13.9285017866728
Interval_9167	chr2	169584295	169585166	+	872	54.4738630223724	-0.767776154971619	0.641852036887232	-1.19618870214244	0.231622928698384	1	50	37	49	44.0548278939451	45.0497962340187	75.8329541718854
Interval_9168	chr2	169683171	169683651	+	481	7.23911135510562	1.98551136034316	2.28856003768188	0.867581067418409	0.385623714576709	1	7	5	1	6.16767590515232	6.08781030189442	1.54761130963031
Interval_9169	chr2	169694158	169694837	+	680	68.3784676741329	0.0528678590650035	0.600244886684793	0.0880771502394589	0.92981535725469	1	62	61	40	54.627986588492	74.2712856831119	61.9044523852126
Interval_9170	chr2	169798633	169799104	+	472	34.4677754669671	-0.378704751355291	0.824120797870254	-0.459525778664929	0.645856644482855	1	37	28	28	32.6005726415194	34.0917376906087	43.3331166696488
Interval_9171	chr2	169824559	169824969	+	411	19.4565194643728	-0.975869443962523	1.11161349219194	-0.877885569775022	0.380005820962469	1	23	13	23	20.2652208312148	15.8283067849255	35.5950601214972
Interval_9172	chr2	169827372	169827591	+	220	14.1448775240689	0.141384006246432	1.3825161894771	0.10226571473272	0.918545768273383	1	12	11	7	10.5731586945468	13.3931826641677	10.8332791674122
Interval_9173	chr2	170052702	170052931	+	230	6.43032689889831	-1.70942249589353	2.02604205200345	-0.843725081719391	0.398823048422142	1	6	5	12	5.28657934727342	6.08781030189442	18.5713357155638
Interval_9174	chr2	170282694	170282930	+	237	4.12809623401128	2.23898518930841	2.96701871781721	0.754624558268915	0.450474284087895	1	11	4	1	9.69206213666793	4.87024824151553	1.54761130963031
Interval_9175	chr2	170770383	170770799	+	417	10.5762191567423	-0.28432811349705	1.53039620453404	-0.185787257348577	0.852611597721766	1	12	8	8	10.5731586945468	9.74049648303106	12.3808904770425
Interval_9176	chr2	170873181	170873481	+	301	8.77513305814359	1.04212333995504	1.79023679584864	0.582114803120797	0.560489354747323	1	8	10	3	7.04877246303122	12.1756206037888	4.64283392889094
Interval_9177	chr2	170928877	170929491	+	615	107.507117406279	-0.419510816116739	0.518923342542381	-0.808425410314775	0.418845728927751	1	104	71	77	91.6340420194059	86.4469062869007	119.166070841534
Interval_9178	chr2	170973502	170973936	+	435	24.6242081138779	0.213545869300527	1.01699382915243	0.20997754674529	0.833685197476981	1	32	18	14	28.1950898521249	21.9161170868199	21.6665583348244
Interval_9179	chr2	171159450	171159660	+	211	11.2529646444416	-1.0263838476611	1.48602024781704	-0.690693043495776	0.489758461944216	1	8	8	11	7.04877246303122	9.74049648303106	17.0237244059335
Interval_9180	chr2	171433925	171434702	+	778	82.3407885487727	0.247923007449075	0.553721354237018	0.447739653802394	0.654341099861786	1	91	67	44	80.1797867669802	81.5766580453852	68.0948976237339
Interval_9181	chr2	171574132	171574342	+	211	15.7245249250396	0.328684845481724	1.31614700255465	0.249732624732455	0.802794126524886	1	27	9	9	23.7896070627304	10.9580585434099	13.9285017866728
Interval_9182	chr2	171687406	171688049	+	644	21.9454878046462	-0.0302539427218198	1.07239227912071	-0.0282116379526957	0.977493355175545	1	22	19	14	19.3841242733359	23.1336791471988	21.6665583348244
Interval_9183	chr2	171894201	171894533	+	333	15.0431820347671	0.291090524043812	1.33827777220386	0.217511289576639	0.827809909791085	1	26	9	9	22.9085105048515	10.9580585434099	13.9285017866728
Interval_9184	chr2	171922093	171922675	+	583	52.713003863308	-0.269423769974288	0.656729505791081	-0.410250746461813	0.681622018593011	1	57	41	39	50.2225037990975	49.9200444755342	60.3568410755823
Interval_9185	chr2	171999787	172000221	+	435	29.5736165182675	-0.0570950803135226	0.900435564233192	-0.0634082910331786	0.949441385249176	1	35	26	21	30.8383795257616	31.656613569851	32.4998375022366
Interval_9186	chr2	172427432	172427783	+	352	12.9574688490791	-0.728007616548281	1.3860192583509	-0.525250722283955	0.599408908670011	1	13	9	12	11.4542552524257	10.9580585434099	18.5713357155638
Interval_9187	chr2	172555518	172556566	+	1049	83.0233459302568	0.137297139380555	0.547938165419842	0.25057049872654	0.802146192782229	1	94	69	49	82.8230764406169	84.0117821661429	75.8329541718854
Interval_9188	chr2	172603329	172603626	+	298	4.18626022255645	3.87831186940544	3.39819193011202	1.14128688113199	0.253750559618605	1	4	4	0	3.52438623151561	4.87024824151553	0
Interval_9189	chr2	172962767	172963005	+	239	5.0027674419152	4.94983280562051	3.11377465594658	1.5896567197525	0.111912204414246	1	13	5	0	11.4542552524257	6.08781030189442	0
Interval_9190	chr2	173005708	173005925	+	218	3.509421950399	4.22547179066852	4.12694041530106	1.02387516306321	0.305894242791424	1	12	0	0	10.5731586945468	0	0
Interval_9191	chr2	173043548	173043854	+	307	11.9912439126278	0.937628801150396	1.47265982854814	0.636690689169393	0.524326339560512	1	21	14	6	18.503027715457	17.0458688453044	9.28566785778189
Interval_9192	chr2	173264763	173264936	+	174	10.8095181075797	0.534800711486278	1.54246325665538	0.346718606863881	0.728802730110157	1	18	9	6	15.8597380418203	10.9580585434099	9.28566785778189
Interval_9193	chr2	173355162	173355400	+	239	6.42797334578982	1.32841586919793	2.15049123382705	0.617726707415523	0.53675550378645	1	8	7	2	7.04877246303122	8.52293442265218	3.09522261926063
Interval_9194	chr2	173963867	173964202	+	336	27.5207575400719	0.418014048054044	0.981160799510823	0.426040306810518	0.670078475752073	1	24	27	13	21.1463173890937	32.8741756302298	20.1189470251941
Interval_9195	chr2	173964841	173965750	+	910	70.264182990005	0.11071277115928	0.587913278657876	0.188314799441206	0.850629884622066	1	71	67	43	62.5578556094021	81.5766580453852	66.5472863141035
Interval_9196	chr2	174012335	174012564	+	230	5.52708622855951	0.976309678546342	2.25552955027151	0.432851646048626	0.665122550378611	1	7	10	3	6.16767590515232	12.1756206037888	4.64283392889094
Interval_9197	chr2	174039757	174040121	+	365	20.2763064639978	0.0876707376197604	1.11208821525643	0.0788343374356724	0.937164391705208	1	30	16	14	26.4328967363671	19.4809929660621	21.6665583348244
Interval_9198	chr2	174248308	174248993	+	686	70.9997836981704	0.0283333319724364	0.578798687524607	0.0489519630626872	0.96095757793175	1	78	55	43	68.7255315145544	66.9659133208386	66.5472863141035
Interval_9199	chr2	174395392	174395842	+	451	19.4766237350148	-0.670034761445754	1.1348561721129	-0.590413814464495	0.554913251238418	1	20	11	16	17.6219311575781	13.3931826641677	24.761780954085
Interval_9200	chr2	174486566	174487579	+	1014	36.1729546366548	0.0240724735941621	0.819385237896179	0.0293787006170255	0.976562559916915	1	46	26	23	40.5304416624295	31.656613569851	35.5950601214972
Interval_9201	chr2	174593573	174593967	+	395	15.8601470568412	-0.548711945097118	1.25856118696358	-0.435983526888308	0.662848681511702	1	16	11	13	14.0975449260624	13.3931826641677	20.1189470251941
Interval_9202	chr2	174597759	174597959	+	201	14.7169047401545	0.549662683289428	1.37655185638326	0.399304015130682	0.689669208990802	1	13	13	6	11.4542552524257	15.8283067849255	9.28566785778189
Interval_9203	chr2	174634356	174634649	+	294	9.34181644936304	-0.622975560949774	1.63807880473566	-0.380308663507983	0.703716305275159	1	9	5	7	7.92986902091013	6.08781030189442	10.8332791674122
Interval_9204	chr2	174778386	174778830	+	445	22.7252940665002	0.99367650400187	1.11038790297843	0.894891327018694	0.370845183463423	1	23	24	8	20.2652208312148	29.2214894490932	12.3808904770425
Interval_9205	chr2	174850932	174851178	+	247	6.13138446370666	1.7797269104086	2.1995487874234	0.809132727850703	0.418438804883177	1	9	11	2	7.92986902091013	13.3931826641677	3.09522261926063
Interval_9206	chr2	175005329	175005711	+	383	9.61621168241952	0.913388588892578	1.66186800053269	0.549615606413868	0.582583052278774	1	14	9	4	12.3353518103046	10.9580585434099	6.19044523852126
Interval_9207	chr2	175167979	175168698	+	720	146.446019443665	0.227283611643853	0.518700128573579	0.438179208223605	0.66125637941985	1	174	118	82	153.310801070929	143.672323124708	126.904127389686
Interval_9208	chr2	175181617	175181853	+	237	16.4576113878568	0.0508107745925838	1.24285902982041	0.0408821703616103	0.967389831553532	1	18	16	11	15.8597380418203	19.4809929660621	17.0237244059335
Interval_9209	chr2	175575815	175576116	+	302	10.0478114762839	0.95141546789227	1.70441179272263	0.558207512969901	0.576702691192518	1	12	6	3	10.5731586945468	7.3053723622733	4.64283392889094
Interval_9210	chr2	175725105	175725371	+	267	3.511317539154	0.630602531849255	3.35252828624045	0.188097602170098	0.850800140740525	1	4	1	1	3.52438623151561	1.21756206037888	1.54761130963031
Interval_9211	chr2	176001603	176002637	+	1035	62.8077780665709	-0.173133254094744	0.61273210394908	-0.282559462738925	0.777514558465946	1	58	53	42	51.1036003569764	64.5307892000808	64.9996750044732
Interval_9212	chr2	176269193	176269835	+	643	29.0010051734282	0.0168543871576156	0.907789887659369	0.0185663966813649	0.985187009776743	1	36	28	21	31.7194760836405	34.0917376906087	32.4998375022366
Interval_9213	chr2	176852728	176852965	+	238	11.3484762359441	0.532247493333173	1.59012895505985	0.334719704109243	0.737836536284848	1	8	9	4	7.04877246303122	10.9580585434099	6.19044523852126
Interval_9214	chr2	176931999	176932263	+	265	22.4215342422258	-0.173637035838037	1.11729511130474	-0.155408391284618	0.876499369249701	1	13	27	16	11.4542552524257	32.8741756302298	24.761780954085
Interval_9215	chr2	177148685	177149140	+	456	15.3216368043889	0.797028317869024	1.3712373288808	0.581247535406259	0.561073634470984	1	12	18	6	10.5731586945468	21.9161170868199	9.28566785778189
Interval_9216	chr2	177164697	177164886	+	190	7.92501416411133	-0.375414338661942	1.82288663513642	-0.205944972893965	0.836833895058575	1	4	9	6	3.52438623151561	10.9580585434099	9.28566785778189
Interval_9217	chr2	177212086	177213417	+	1332	131.380801162166	-0.0522113608958405	0.520790877790135	-0.100253985087811	0.920142687953511	1	165	96	88	145.380932050019	116.885957796373	136.189795247468
Interval_9218	chr2	177240013	177240296	+	284	14.4345911218571	0.716139817165671	1.39526192691155	0.513265504743519	0.607765610242367	1	22	9	6	19.3841242733359	10.9580585434099	9.28566785778189
Interval_9219	chr2	177252079	177252360	+	282	7.48070191723656	0.687709163639458	1.92493195721417	0.35726414175945	0.720894071691385	1	10	5	3	8.81096557878903	6.08781030189442	4.64283392889094
Interval_9220	chr2	177263549	177265225	+	1677	99.1226803622255	-0.411028767975317	0.524337391377849	-0.783901309985198	0.43309802106119	1	92	79	76	81.0608833248591	96.1874027699318	117.618459531904
Interval_9221	chr2	177392639	177393057	+	419	15.6806590774031	-0.359102185234923	1.29408490417304	-0.277495073218862	0.781399988343957	1	11	16	12	9.69206213666793	19.4809929660621	18.5713357155638
Interval_9222	chr2	177552454	177553223	+	770	69.0406484997839	0.0545824025925128	0.598005920258852	0.0912740171015135	0.92727486314279	1	64	65	42	56.3901797042498	79.1415339246274	64.9996750044732
Interval_9223	chr2	177568809	177569053	+	245	6.8088058567791	-2.12337710873815	1.94416063219928	-1.09218192857662	0.274753143980195	1	6	2	11	5.28657934727342	2.43512412075777	17.0237244059335
Interval_9224	chr2	177618448	177619183	+	736	57.2166442618225	-0.352001939126647	0.628930935493015	-0.559682978307809	0.575695694716202	1	59	45	44	51.9846969148553	54.7902927170497	68.0948976237339
Interval_9225	chr2	178112296	178112879	+	584	30.9445536480276	0.00209447320077657	0.897687519861634	0.0023331873891924	0.998138387493733	1	48	21	22	42.2926347781873	25.5688032679565	34.0474488118669
Interval_9226	chr2	178413474	178413926	+	453	22.5630633986863	-0.383078480782001	1.04643075385377	-0.366081061141608	0.714304589112986	1	21	20	18	18.503027715457	24.3512412075777	27.8570035733457
