chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr6	63904810	63905310	2688.562669985						
chr4	168711182	168711682	4258.680169300001						
chr5	62547907	62548407	4344.63518189	660.2595339695001					
chr15	41079642	41080142	1859.7539087999999						
chr21	43805422	43805922	3578.85416062	4324.0850350949995	549.0494208353333				
chr6	33373861	33374361	8384.52077369						
chr9	110128905	110129405	4978.42599972	1494.88881927					
chr6	156690918	156691418	976.975552572						
chr4	118964823	118965323	566.9959822763334						
chr5	14212775	14213275	1711.28615977						
chr8	21672286	21672786	6977.98420401	342.17820432733333					
chr17	81460848	81461348	4727.52569253	912.2483804175001					
chr15	59399338	59399838	4532.17339118	3398.9224648199997	595.3463771223334	1351.452067828	407.5281550298		
chr2	201787410	201787910	4805.66661306	1002.8664214305	355.46662985800003				
chr9	133340246	133340746	773.755647709	573.0045130326666					
chr17	42422935	42423435	2148.87531478						
chr1	18041094	18041594	1745.749258845						
chr7	99404825	99405325	8126.65573591						
chrX	19773190	19773690	1211.217668667						
chr3	75254042	75254542	1031.7700864245						
chr15	90336748	90337248	13096.418282100001	546.0494208353333	507.130705684				
chr12	49664841	49665341	289.23188196325						
chr12	48340917	48341417	1578.44659486						
chrX	109959498	109959998	1515.93385843						
chr17	78639443	78639943	976.975552572						
chr10	49190571	49191071	2203.57395916						
chr15	72774980	72775480	2727.11812676						
chr2	227839681	227840181	3821.09101429						
chr11	2933295	2933795	26349.1184053	712.0412716915	524.7524645483333	308.305826884			
chr17	2396696	2397196	32748.8597973	805.6721088395	759.318530832				
chr5	36111192	36111692	1198.272234235						
chr19	51501592	51502092	8111.027551800001	414.98778833899996	712.55483894375				
chr2	157502406	157502906	744.851982714						
chr2	99802681	99803181	345.96675356325						
chr1	159921217	159921717	2000.40756576	1541.869261065					
chr2	127411853	127412353	6977.98420401	647.3140995394999					
chr17	77141411	77141911	616.292938563						
chr3	129230163	129230663	18597.539087999998	559.391284925	493.4469775046667	293.36285431399995			
chr6	157766843	157767343	1397.915139525						
chr5	87411880	87412380	381.7186783423333						
chr21	33015022	33015522	2336.41352407						
chr1	227776255	227776755	7196.77878151						
chr11	111450344	111450844	1508.11976638						
chr2	134040102	134040602	1555.0043187						
chr5	143606286	143606786	339.169673571						
chr10	27225594	27226094	14127.878433200001	5428.2268736549995					
chr22	35353218	35353718	2410.82122218						
chr1	84506013	84506513	1835.8030964250001						
chr10	27457948	27458448	1121.4938775455						
chr1	56910643	56911143	381.7186783423333						
chr12	121536098	121536598	2945.91270427	3413.9864454949993					
chr3	129615825	129616325	3602.29643678	753.8903711175					
chr9	127519284	127519784	13815.3147511	373.438783568					
chr14	68471426	68471926	10211.556995904999	983.001144837	309.979594402				
chr5	758049	758549	3297.54684669						
chr11	36417118	36417618	625.3302767055						
chr4	155491134	155491634	515.4106004586666						
chr11	121589986	121590486	1664.40160745	1140.4649042474998					
chr3	105866536	105867036	312.91762508666665						
chr3	71776439	71776939	274.69342289266666						
chr9	87601204	87601704	9103.41724263	421.44662135425006	494.78031083800005				
chr4	121253845	121254345	18363.116326299998	8899.202177605					
chr6	10751686	10752186	11674.2535283						
chr4	39625730	39626230	1060.673751423						
chr19	35436020	35436520	339.169673571						
chr16	81521050	81521550	23762.6539355						
chr7	5541409	5541909	706.0156794224999						
chr6	53585466	53585966	296.66623527319996	426.94288053633335					
chr8	6425726	6426226	1750.35662004						
chr22	50293939	50294439	454.1863982643333						
chr16	3054774	3055274	1745.749258845						
chr13	98576941	98577441	14581.0957723						
chr6	27824221	27824721	15378.1331618						
chr4	16227574	16228074	1611.7277755999999						
chr17	68319316	68319816	5704.28719925	663.272330104					
chr1	247415341	247415841	8251.68120877						
chr13	44237288	44237788	5172.92893959						
chr1	205348511	205349011	1562.81841075						
chr10	100825835	100826335	6319.6844829950005						
chr1	13665651	13666151	2234.83032738						
chr19	1154977	1155477	12815.1109682						
chr7	130473254	130473754	3477.27096392	641.2885072705					
chr12	54427990	54428490	3149.07909767						
chr5	142821950	142822450	7267.10561						
chr8	8289021	8289521	1758.1707121						
chr11	65507897	65508397	12283.7527085						
chr10	30190802	30191302	1012.7990597275						
chr1	199324747	199325247	782.2565615166667						
chr6	6699950	6700450	3227.2200181999997						
chr6	134288851	134289351	4024.25740769	350.1952658403334					
chr17	5016799	5017299	2430.18262872	3836.3421077599996	597.3463771223334	224.06155253050002	457.0475995344001		
chr3	183254107	183254607	8368.89258958						
chr5	80181557	80182057	6868.58691526	3435.970268325					
chr1	109821129	109821629	12213.425879999999						
chr10	128045492	128045992	493.11364417133336						
chr15	44297006	44297506	6345.04274765						
chr9	131585321	131585821	2234.83032738						
chr2	191049830	191050330	17691.1044097						
chr16	50273614	50274114	1648.77342334	1188.339595943					
chr4	8192673	8193173	2164.50349889	1732.8038244099998					
chr3	113829935	113830435	999.8536252955	1807.79368132					
chr19	51739764	51740264	3578.85416062	331.4734847725					
chr19	2699680	2700180	1089.577416417						
chr6	11350289	11350789	23207.8533997	2312.62324609	484.50041606400004				
chr5	170511491	170511991	2375.48398434						
chr2	88599409	88599909	906.2227881475001	388.06907318833333					
chr13	48174283	48174783	2500.5094572						
chr4	6425325	6425825	7188.96468946						
chr9	112867250	112867750	3953.9305791999996						
chr12	62232187	62232687	274.69342289266666						
chr21	39004602	39005102	354.1332965246667						
chr11	47941845	47942345	5040.08937468						
chr16	84765847	84766347	4586.87203556						
chr1	91712855	91713355	883.3447154235						
chr7	131124212	131124712	5172.92893959	2474.984190895	332.22311213				
chr5	176133513	176134013	2352.04170818						
chr5	140630995	140631495	11252.2925574						
chr9	136959140	136959640	2781.81677114						
chr5	179544436	179544936	3297.54684669	1930.9882763800001	226.46477932300002				
chr11	47514766	47515266	11056.9402561	1306.0728021665					
chr4	94485515	94486015	3681.7952550100003						
chr21	38831932	38832432	4672.82704815						
chr3	69540752	69541252	2462.9330063549996						
chr4	14165508	14166008	7548.575259424999	4042.1064948000003	483.50041606400004	352.0919804164	528.82117001		
chr8	19758460	19758960	3828.90510634						
chr8	66485590	66486090	1750.35662004	1053.753909261					
chr13	102721603	102722103	6720.11916623						
chr20	63553286	63553786	6970.17011196	2076.16669427					
chr2	207165004	207165504	8673.64217968						
chr4	150135311	150135811	667.179376131						
chr12	28583916	28584416	242.13352934800002						
chr8	101790859	101791359	8423.59123395						
chr13	97223591	97224091	10666.2356534	1344.014855565					
chr19	57935162	57935662	2023.84984192						
chr14	61671007	61671507	12658.8291271						
chr3	100419342	100419842	4524.35929913	750.8775749829999					
chr8	6777650	6778150	1150.3975425395	279.01641424825					
chr15	65921483	65921983	616.292938563						
chr16	46947763	46948263	1319.018236593						
chr1	185647592	185648092	2859.95769168						
chr14	50865637	50866137	1397.915139525	421.44662135425006					
chr5	58544123	58544623	1397.915139525	443.57317015666666					
chr21	29208533	29209033	6399.74139203						
chr5	180071343	180071843	2944.320294965						
chr3	46974349	46974849	1648.77342334	2315.636042225	445.57317015666666	530.5783652189167			
chr1	202118901	202119401	625.3302767055						
chr3	190231876	190232376	13354.2833199	938.1392492760001					
chr5	159826366	159826866	1567.76012993						
chr11	62033331	62033831	10244.2746825	475.4918853076667	493.78031083800005	256.28284446749996			
chr19	14783518	14784018	731.9065482835001	283.052348495					
chr12	40248850	40249350	773.755647709						
chr5	157233561	157234061	4516.54520707						
chr2	27122854	27123354	5102.60211111	316.2594891763333					
chr19	16218817	16219317	439.8979727336667						
chr19	18932124	18932624	13393.3537801						
chr22	20034051	20034551	1012.7990597275						
chr3	146557657	146558157	3094.38045329						
chr13	73039130	73039630	423.93434978000005						
chr7	140982468	140982968	6149.69044631						
chrX	46628695	46629195	13565.263805300001	510.80590310733334	590.3463771223334				
chr5	116031999	116032499	1648.77342334						
chr5	150117000	150117500	1438.86998906						
chr9	99326577	99327077	312.91762508666665						
chr3	12676260	12676760	6884.21509936	954.097479843					
chr1	92447017	92447517	439.8979727336667						
chr9	86350328	86350828	3110.0086374						
chr1	212414789	212415289	6329.41456355						
chr1	39825295	39825795	325.20605061733335						
chr18	63236373	63236873	20605.760745800002	756.903167252	479.4918853076667				
chr1	56508460	56508960	2609.90674596						
chr20	46405784	46406284	11814.907185299999						
chr11	111446456	111446956	3758.57827786						
chr1	155208384	155208884	25325.4723462						
chr5	1563979	1564479	13846.571119299999	431.9514112926667	497.7888415943333				
chr22	17037408	17037908	883.3447154235						
chr14	103138072	103138572	3828.90510634						
chr1	117928730	117929230	8658.01399557						
chr3	114460408	114460908	1319.018236593						
chr19	47182408	47182908	4149.28288055						
chr19	29837404	29837904	9337.84000425	2757.85698108	277.03528698233333				
chr2	105749971	105750471	2016.03574987						
chr4	48227595	48228095	3711.69372554	327.2145813736667	277.03528698233333				
chr3	59839689	59840189	1337.989263295	330.5564454633333					
chr7	27188681	27189181	625.3302767055						
chr10	6014402	6014902	7431.20154313	2974.44825631					
chr7	105027953	105028453	1828.49754058						
chr17	67655381	67655881	4649.38477199						
chr7	102988859	102989359	439.8979727336667	4136.326952917667					
chr15	63481028	63481528	3985.18694742						
chr21	34835965	34836465	4633.75658788	279.7104844053333					
chr9	94167225	94167725	2774.00267909						
chr2	71449249	71449749	9689.47414666						
chr2	105143594	105144094	3417.8934915199998						
chr8	95213095	95213595	3899.23193483	2266.5370541800003	289.6655766026667				
chr3	72164341	72164841	3047.49590097	1422.9117585	222.76789508025				
chr16	30660612	30661112	1594.07477897						
chr5	1490335	1490835	1570.63250281	238.63634888425003					
chr9	97876630	97877130	9806.68552747	670.1921722655					
chr3	42080489	42080989	2352.68384573						
chr3	120348602	120349102	8947.13540156						
chr8	2133763	2134263	8994.01995388						
chr4	38132168	38132668	30857.849520300002	10865.333757105001					
chr16	28609842	28610342	10134.8773937	1050.741113126					
chr16	29732119	29732619	395.68230129599993						
chr9	87840078	87840578	2789.63086319						
chr11	44604023	44604523	2555.20810158						
chr4	78581533	78582033	2945.91270427	941.152045411					
chr22	31944191	31944691	2219.20214327						
chr1	11736634	11737134	13596.520173500001						
chr4	15719448	15719948	2688.04766649						
chr17	35536546	35537046	8447.03351012						
chr1	171252510	171253010	1438.86998906	346.1867350836667					
chr20	25226986	25227486	4313.37881368						
chr4	38310400	38310900	25130.1200449						
chr19	51600435	51600935	274.69342289266666						
chr2	119352246	119352746	1287.1017754645	354.44143888175006					
chr6	37173355	37173855	1789.42708031						
chr4	40515794	40516294	976.975552572	309.64626106866666					
chr16	8725529	8726029	3008.4254407	652.6433334090001					
chr18	44979597	44980097	1211.217668667						
chr1	182794730	182795230	1686.717632505						
chr11	102920015	102920515	7696.88067296	620.6348026526667	434.9514112926667				
chr11	43868888	43869388	23676.6989229						
chr8	95228173	95228673	2336.41352407	1459.959562005					
chr1	247359995	247360495	16714.342903	1769.85162792	327.547914707				
chr4	189631177	189631677	4657.19886404	309.64626106866666					
chr6	36622163	36622663	4461.8465627	316.2594891763333					
chr8	28777710	28778210	6368.48502382						
chr1	157575710	157576210	1934.8953224050001						
chr12	51885836	51886336	12440.0345496						
chr12	50924389	50924889	3586.66825268	2275.575442585					
chr7	111083373	111083873	13971.5965921						
chrX	1316457	1316957	19863.4220007	782.7940361125	549.0494208353333	373.05264318549996			
chr10	48683854	48684354	2414.55444461	1573.7857222					
chr18	51163503	51164003	2603.31012833						
chr12	96044815	96045315	505.70311614600007	342.17820432733333					
chr3	48558552	48559052	29334.1015698	2889.19571465					
chr11	121514513	121515013	12776.0405079						
chr1	186680146	186680646	15323.4345174	426.94288053633335	446.90650349	283.79421532425			
chr8	60918245	60918745	1397.915139525						
chr13	42486706	42487206	1640.95933129						
chr11	62508385	62508885	7282.73379411						
chr2	103132401	103132901	566.9959822763334						
chr3	196344718	196345218	1044.715520856						
chr5	148839921	148840421	7345.24653054						
chr3	112856501	112857001	454.1863982643333						
chr12	120110688	120111188	16597.1315222						
chr2	60512016	60512516	4418.375965159999						
chr3	113659102	113659602	6094.99180193	2327.68722676					
chr2	43169132	43169632	5266.69804424	2110.201701645					
chr16	11562834	11563334	8603.31535119						
chr5	131191572	131192072	1844.12572469						
chr20	3102027	3102527	423.93434978000005						
chr17	35530565	35531065	3860.16147456						
chr14	61710739	61711239	515.4106004586666						
chr15	58506704	58507204	883.3447154235						
chr10	4127945	4128445	2445.81081283						
chr3	169871430	169871930	3055.30999302						
chr5	135578819	135579319	3133.45091356						
chr11	75369828	75370328	6290.34410328						
chr22	40258363	40258863	4875.99344155						
chr1	161214991	161215491	16456.477865200002	1828.883254265					
chr13	50936608	50937108	4102.39832822						
chr9	107513413	107513913	9220.62862344	366.82555546033336	432.284744626				
chr14	23663135	23663635	12346.2654449						
chr10	98340329	98340829	1438.86998906	378.0431848785					
chr18	45104038	45104538	1515.93385843	1015.8118558624999					
chr12	94126018	94126518	7814.09205376	931.2194071145					
chr2	97948895	97949395	1745.749258845						
chr6	20474694	20475194	2242.64441943						
chr8	98734094	98734594	867.3864848569999						
