chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr14	103931363	103931863	0.9895	0.1444					
chr1	38053028	38053528	1.0						
chr11	118051438	118051938	1.0						
chr7	28208473	28208973	1.0						
chr12	118346866	118347366	1.0						
chr4	25310043	25310543	1.0						
chr11	43359402	43359902	1.0						
chr21	44353954	44354454	1.0						
chr3	155001570	155002070	0.9898	0.1427					
chr2	96161732	96162232	1.0						
chr21	35227394	35227894	0.8245	0.5659					
chr4	70714418	70714918	1.0						
chr4	39151082	39151582	1.0						
chr17	73722193	73722693	1.0						
chr2	191668169	191668669	1.0						
chr2	61434325	61434825	1.0						
chr16	17311921	17312421	1.0						
chr16	87368378	87368878	0.9948	0.0747	0.0392	0.0571			
chr3	114010989	114011489	0.9068	0.4216					
chr15	38251732	38252232	1.0						
chr12	120847754	120848254	0.9826	0.1859					
chr6	34639081	34639581	1.0						
chr2	207632437	207632937	0.9936	0.1126					
chr3	45034856	45035356	0.9983	0.0583					
chr2	173990932	173991432	1.0						
chr20	1871820	1872320	1.0						
chr1	230149976	230150476	0.8401	0.5357	0.0854				
chr6	135066355	135066855	1.0						
chr1	211695064	211695564	1.0						
chr2	64932420	64932920	0.7053	0.5401	0.114	0.0904	0.4355		
chr13	109646374	109646874	1.0						
chr16	68039732	68040232	1.0						
chr17	63945105	63945605	0.922	0.3873					
chr10	99981889	99982389	0.9851	0.1721					
chr6	142798267	142798767	0.8961	0.4229	0.135				
chr5	157731155	157731655	1.0						
chr1	114342281	114342781	0.9569	0.2904					
chr11	73381033	73381533	1.0						
chr2	78977570	78978070	0.9987	0.05					
chr8	70186929	70187429	1.0						
chr9	137494065	137494565	1.0						
chr1	15258728	15259228	0.9838	0.1795					
chr2	145411518	145412018	0.9251	0.3616	0.1158				
chr19	49537885	49538385	1.0						
chr19	18586251	18586751	1.0						
chr4	70658078	70658578	1.0						
chr5	164013009	164013509	1.0						
chr14	102102953	102103453	0.8734	0.487					
chr17	68759276	68759776	1.0						
chr1	203310980	203311480	1.0						
chr11	64782565	64783065	1.0						
chr5	88883012	88883512	0.4464	0.8865	0.0762	0.03	0.0896		
chr19	46913693	46914193	1.0						
chr16	53062075	53062575	0.8326	0.5539					
chr10	89085116	89085616	1.0						
chr8	95138048	95138548	0.895	0.4461					
chr13	105177498	105177998	0.9776	0.1815	0.1065				
chr6	119311543	119312043	1.0						
chr1	158924602	158925102	1.0						
chr19	13842678	13843178	1.0						
chr1	182143106	182143606	0.9316	0.3636					
chr6	132498511	132499011	0.8618	0.5073					
chr11	118240920	118241420	1.0						
chr14	35339712	35340212	0.9895	0.1395	0.0368				
chr3	18335095	18335595	1.0						
chr7	137958773	137959273	0.9857	0.1451	0.0859				
chr20	63568460	63568960	0.9331	0.3597					
chr16	55534756	55535256	1.0						
chr19	2652466	2652966	0.9688	0.2479					
chr18	58658140	58658640	0.7089	0.7016	0.0724				
chr11	59283929	59284429	0.8963	0.4435					
chr5	131498912	131499412	1.0						
chr7	17941129	17941629	1.0						
chr15	64571794	64572294	1.0						
chr2	96876693	96877193	1.0						
chr2	74840243	74840743	0.9945	0.1044					
chr7	618409	618909	1.0						
chr12	108635555	108636055	0.906	0.4199	0.0534				
chr15	78944857	78945357	1.0						
chr12	82870749	82871249	1.0						
chr13	42367698	42368198	1.0						
chr17	37089927	37090427	0.9223	0.3864					
chr11	65427729	65428229	0.9907	0.1364					
chr17	78132247	78132747	0.9108	0.4128					
chr5	170360669	170361169	0.9987	0.0514					
chr17	1707036	1707536	1.0						
chr1	111733288	111733788	0.9928	0.1194					
chr22	37610718	37611218	0.9933	0.1156					
chr1	201530711	201531211	1.0						
chr7	2072009	2072509	0.9438	0.3305					
chr2	105929423	105929923	1.0						
chr17	50634136	50634636	1.0						
chr18	46334245	46334745	1.0						
chr1	96361245	96361745	1.0						
chr15	45454725	45455225	1.0						
chr10	22505988	22506488	1.0						
chr17	1710833	1711333	1.0						
chr22	43094002	43094502	0.9956	0.0941					
chr22	41926616	41927116	0.8846	0.4663					
chr8	27405380	27405880	0.9298	0.3682					
chr1	161777213	161777713	1.0						
chr2	233125220	233125720	1.0						
chr2	231294490	231294990	1.0						
chr12	128763354	128763854	1.0						
chr9	92734775	92735275	0.8102	0.5861					
chr6	36628874	36629374	0.9974	0.0547	0.0462				
chr1	192545945	192546445	0.8067	0.5909					
chr16	68711523	68712023	0.9983	0.0576					
chr7	47543612	47544112	0.9971	0.0764					
chr11	69530345	69530845	1.0						
chr9	95273529	95274029	1.0						
chr3	13343643	13344143	1.0						
chr8	120682272	120682772	1.0						
chr3	131361522	131362022	0.9992	0.0324	0.0251				
chr11	78448491	78448991	1.0						
chr12	51160908	51161408	1.0						
chr3	183537273	183537773	0.9962	0.0836	0.0232				
chr5	117863555	117864055	1.0						
chr5	114909379	114909879	1.0						
chr11	123681015	123681515	1.0						
chr1	13642567	13643067	0.8645	0.5026					
chr9	131620735	131621235	1.0						
chr5	65061405	65061905	0.8965	0.4431					
chr5	158885169	158885669	1.0						
chr1	230104622	230105122	1.0						
chr9	111957927	111958427	1.0						
chr13	79522498	79522998	1.0						
chr9	37026310	37026810	1.0						
chr19	2624377	2624877	1.0						
chr11	1335713	1336213	1.0						
chr1	3531294	3531794	0.9209	0.3898					
chr12	212192	212692	0.987	0.1607					
chr3	188446686	188447186	0.9437	0.3308					
chr5	42621171	42621671	0.9607	0.2776					
chr1	36115843	36116343	0.9978	0.0664					
chr15	94305070	94305570	0.9674	0.2532					
chr2	7007992	7008492	0.9995	0.0301					
chr7	157337180	157337680	1.0						
chr7	102279391	102279891	1.0						
chr6	137405725	137406225	1.0						
chr9	124210706	124211206	1.0						
chr17	45077618	45078118	0.5445	0.8328	0.0997				
chr18	48896770	48897270	0.9993	0.0285	0.0223				
chr4	39609329	39609829	0.7365	0.6658	0.1196				
chr6	152642920	152643420	1.0						
chr11	9688904	9689404	0.9871	0.1603					
chr1	244816304	244816804	1.0						
chr2	96359813	96360313	1.0						
chr11	128552976	128553476	0.6888	0.7199	0.0679	0.0514			
chr14	68779942	68780442	1.0						
chr2	239234336	239234836	0.9655	0.2521	0.0648				
chr6	147109649	147110149	1.0						
chr14	89186498	89186998	1.0						
chr10	73921918	73922418	1.0						
chr20	46118977	46119477	0.8759	0.4824					
chr12	56718076	56718576	1.0						
chr10	79399516	79400016	1.0						
chr15	63448786	63449286	1.0						
chr2	85997852	85998352	1.0						
chr2	184562473	184562973	1.0						
chr20	45495411	45495911	1.0						
chr22	28760471	28760971	1.0						
chr6	44247901	44248401	1.0						
chr12	64730657	64731157	1.0						
chr3	152513327	152513827	1.0						
chr6	37631286	37631786	0.9363	0.3511					
chr16	23826535	23827035	0.9683	0.2498					
chr2	203811533	203812033	0.9987	0.0414	0.0289				
chr12	96045501	96046001	1.0						
chr7	100214283	100214783	1.0						
chr5	10825844	10826344	1.0						
chr22	35330119	35330619	1.0						
chr5	32083874	32084374	1.0						
chr11	95150150	95150650	1.0						
chr1	119648002	119648502	1.0						
chr6	134738167	134738667	1.0						
chr6	10533696	10534196	0.8821	0.4412	0.1648				
chr22	36922661	36923161	1.0						
chr20	41290796	41291296	1.0						
chr17	2239963	2240463	1.0						
chr2	32614004	32614504	1.0						
chr1	13728104	13728604	0.7671	0.6415					
chr2	191622585	191623085	0.9894	0.1455					
chr11	47587894	47588394	0.9982	0.0349	0.0478				
chr15	56837934	56838434	1.0						
chrX	109943676	109944176	1.0						
chr20	53001036	53001536	1.0						
chr12	122646762	122647262	0.9967	0.077	0.0256				
chr4	54315445	54315945	0.9964	0.0355	0.0772				
chr2	85747947	85748447	0.9662	0.2579					
chr3	32352307	32352807	1.0						
chr1	79741683	79742183	1.0						
chr6	167121465	167121965	1.0						
chr2	203707503	203708003	1.0						
chr3	59884350	59884850	1.0						
chr20	60228247	60228747	0.9992	0.0405					
chr12	26116681	26117181	1.0						
chr17	28097879	28098379	0.7851	0.6193					
chr14	50560265	50560765	0.4624	0.8867					
chr1	172360965	172361465	1.0						
chrX	37781695	37782195	1.0						
chr16	20675625	20676125	1.0						
chr2	157439145	157439645	1.0						
chr17	6660682	6661182	0.6406	0.7125	0.1408	0.1033	0.227		
chr19	49781288	49781788	1.0						
chr5	68275244	68275744	1.0						
chr1	221069603	221070103	0.9957	0.0926					
chr9	37034557	37035057	0.8894	0.4571					
chr1	184792614	184793114	1.0						
chr1	84704828	84705328	1.0						
chr3	32145422	32145922	1.0						
chr21	33403153	33403653	0.4757	0.8696	0.1002	0.0862			
chr2	101309539	101310039	1.0						
chr13	71864545	71865045	1.0						
chr1	231515733	231516233	0.9905	0.1377					
chr1	245054084	245054584	0.9994	0.0356					
chr12	89762421	89762921	1.0						
chr10	3761106	3761606	0.5316	0.8347	0.1079	0.0471	0.0828		
chr8	120803463	120803963	1.0						
chr13	113771881	113772381	1.0						
chr17	35801505	35802005	0.9977	0.0681					
chr7	67163245	67163745	1.0						
chr18	48743005	48743505	0.997	0.0778					
chr2	33478778	33479278	1.0						
chr15	101641834	101642334	1.0						
chr17	67390617	67391117	1.0						
chr12	56336666	56337166	0.9993	0.0379					
chr14	102020256	102020756	1.0						
chr5	17713342	17713842	1.0						
chr10	114748100	114748600	1.0						
chr4	15778088	15778588	1.0						
chr19	2394269	2394769	0.9892	0.1463					
chr12	104728033	104728533	1.0						
chr2	47502506	47503006	1.0						
chr9	87560257	87560757	1.0						
chr4	169293327	169293827	0.4892	0.8722					
chr6	119340101	119340601	1.0						
chr3	32372051	32372551	1.0						
chr6	111410287	111410787	1.0						
chr3	50395397	50395897	0.9792	0.2029					
chr11	64762541	64763041	0.993	0.1179					
chr6	157182698	157183198	1.0						
chr11	130180438	130180938	1.0						
chr3	179309177	179309677	0.925	0.3799					
chr12	92133985	92134485	1.0						
chr5	170357546	170358046	0.9854	0.1701					
chr22	36399314	36399814	0.9959	0.0905					
chr1	113858352	113858852	0.9805	0.1967					
chr2	222892300	222892800	1.0						
chr19	46576895	46577395	1.0						
chr2	230537421	230537921	1.0						
chr17	7080102	7080602	1.0						
chr3	69078040	69078540	1.0						
chr10	33743554	33744054	1.0						
chr7	18495426	18495926	0.751	0.6603					
chr10	30447088	30447588	1.0						
chr6	46174829	46175329	1.0						
chr5	150413111	150413611	0.9136	0.4067					
chrX	16914003	16914503	1.0						
chr3	37457336	37457836	1.0						
chr7	102286889	102287389	0.7473	0.6644					
chr1	6591143	6591643	1.0						
chr17	16970233	16970733	0.9655	0.2604					
chr10	3036118	3036618	0.6372	0.7489	0.139	0.1179			
chr12	104728980	104729480	1.0						
chr11	70415958	70416458	1.0						
chr11	72971385	72971885	1.0						
chr13	42406224	42406724	1.0						
chr3	42067185	42067685	0.8773	0.4748	0.0698				
chr3	131371241	131371741	1.0						
chr1	27885517	27886017	0.9942	0.1074					
chr11	14595269	14595769	1.0						
chr8	81093267	81093767	1.0						
chr1	150563298	150563798	0.9239	0.3827					
chr11	126280534	126281034	1.0						
chr10	88901506	88902006	0.9715	0.2312	0.03	0.0418			
chr6	37432920	37433420	1.0						
chr2	64086295	64086795	1.0						
chr1	37428928	37429428	1.0						
chr1	17128312	17128812	1.0						
chr15	94377593	94378093	1.0						
chr12	7444059	7444559	1.0						
chr1	180397073	180397573	1.0						
chr4	110489844	110490344	1.0						
chr5	60494541	60495041	0.8975	0.4411					
chr6	90315530	90316030	0.9827	0.1853					
chr2	207236519	207237019	0.9882	0.153					
chrX	67780564	67781064	1.0						
chr18	14139518	14140018	1.0						
chr22	22935590	22936090	0.9267	0.3737	0.0381				
chr14	22383643	22384143	0.8791	0.4766					
chr3	10194636	10195136	1.0						
chr5	132354341	132354841	1.0						
chr17	63707224	63707724	1.0						
chr1	12125626	12126126	1.0						
chr22	36887093	36887593	1.0						
chr3	151085377	151085877	0.9943	0.1065					
chr20	48924422	48924922	0.9991	0.0423					
chr5	66828501	66829001	0.856	0.5169					
chr8	17907662	17908162	1.0						
chr8	51395431	51395931	1.0						
chr17	4851266	4851766	1.0						
chr17	4206765	4207265	0.8924	0.4513					
chr2	69902450	69902950	0.8654	0.5012					
chr8	8706847	8707347	0.9886	0.1506					
chr19	28435908	28436408	1.0						
chr11	118883589	118884089	0.8225	0.5688					
chr6	470830	471330	1.0						
chr6	83546599	83547099	0.8755	0.4833					
chr3	45676889	45677389	1.0						
chr2	215681145	215681645	1.0						
chr14	100668822	100669322	1.0						
chr9	129270131	129270631	0.9853	0.1711					
chrX	57125037	57125537	1.0						
chr9	131678338	131678838	0.9252	0.3794					
chr8	115452019	115452519	1.0						
chr8	125909146	125909646	1.0						
chr2	85306907	85307407	1.0						
chr4	122434233	122434733	1.0						
chr6	16306034	16306534	1.0						
chr15	55942280	55942780	1.0						
chr15	33778784	33779284	1.0						
chr20	48769326	48769826	1.0						
chr9	89781841	89782341	1.0						
chr1	156813950	156814450	1.0						
chr20	20743462	20743962	0.9872	0.1534	0.0429				
chr2	16729272	16729772	1.0						
chr18	22405996	22406496	1.0						
chr2	20439514	20440014	0.9987	0.0328	0.0357	0.0167			
chr5	76856726	76857226	1.0						
chr19	7197086	7197586	1.0						
chr11	58525215	58525715	0.8741	0.4857					
chr22	43110363	43110863	1.0						
chr3	39361740	39362240	1.0						
chr9	135960270	135960770	1.0						
chr22	39465283	39465783	1.0						
chr17	64082075	64082575	0.9721	0.2339	0.0177				
chr11	73547839	73548339	1.0						
chr15	40407279	40407779	0.7196	0.6944					
chr17	35969420	35969920	1.0						
chr1	23602102	23602602	1.0						
chr12	78864777	78865277	1.0						
chrX	154002309	154002809	0.9947	0.1028					
chr7	44887303	44887803	1.0						
chr17	50661702	50662202	0.9983	0.059					
chr2	108575165	108575665	1.0						
chr19	19605976	19606476	1.0						
chr19	42121165	42121665	0.9764	0.2158					
chr3	186259486	186259986	1.0						
chr20	23258414	23258914	1.0						
chr10	60943405	60943905	1.0						
chr4	80006823	80007323	1.0						
chrX	23743085	23743585	1.0						
chr9	87498074	87498574	0.9882	0.1312	0.0795				
chr10	5564069	5564569	1.0						
chr7	1046673	1047173	1.0						
chr15	95929242	95929742	1.0						
chr5	132394680	132395180	0.9132	0.4075					
chr11	111409854	111410354	0.9676	0.2524					
chr8	22980974	22981474	1.0						
chr1	108653370	108653870	1.0						
chr22	50687209	50687709	0.2252	0.9743					
chr1	53367952	53368452	1.0						
chr12	108568738	108569238	0.9474	0.3202					
chr10	61992560	61993060	1.0						
chr3	177361143	177361643	0.9978	0.0383	0.0537				
chr11	122404510	122405010	1.0						
chr19	10784146	10784646	0.9921	0.1254					
chr15	40905597	40906097	1.0						
chr2	178962873	178963373	0.9001	0.4356					
chr4	17595540	17596040	0.5039	0.8514	0.1225	0.0788			
chr11	129815587	129816087	1.0						
chr17	29623575	29624075	1.0						
chr4	25875170	25875670	0.8168	0.5711	0.0811				
chr6	113858793	113859293	0.7467	0.6584	0.0775	0.0541			
chr12	14614682	14615182	0.8349	0.5383	0.1148				
chr11	131668490	131668990	1.0						
chr1	157844018	157844518	0.3558	0.9346					
chr17	57454897	57455397	1.0						
chr18	23512656	23513156	1.0						
chr1	225480640	225481140	0.8826	0.4701					
chr10	79243593	79244093	1.0						
chr16	50611528	50612028	1.0						
chr17	80605798	80606298	1.0						
chr14	91232013	91232513	1.0						
chr6	5665157	5665657	0.5836	0.812					
chr18	32902515	32903015	1.0						
chr17	41176667	41177167	0.9684	0.2494					
chr2	136378678	136379178	1.0						
chr7	28684492	28684992	1.0						
chr12	71694398	71694898	0.8499	0.5269					
chr19	43664035	43664535	1.0						
chr19	909125	909625	0.5639	0.8148	0.1349				
chr4	38790973	38791473	1.0						
chr11	113976920	113977420	0.7927	0.6096					
chr10	48517836	48518336	0.9956	0.0936					
chr10	124493498	124493998	1.0						
chr1	228898476	228898976	0.981	0.1939					
chr1	1158377	1158877	1.0						
chr4	82230218	82230718	1.0						
chr2	28951967	28952467	0.9837	0.1798					
chr1	223825797	223826297	1.0						
chr18	13482258	13482758	0.9928	0.1196					
chr2	239240315	239240815	1.0						
chr10	97717997	97718497	0.9774	0.2113					
chr11	6402588	6403088	1.0						
chr11	45938560	45939060	0.908	0.419					
chr19	18318182	18318682	1.0						
chr12	92466999	92467499	0.9032	0.4256	0.0555				
chr22	17800719	17801219	0.9763	0.2163					
chr11	75263370	75263870	1.0						
chr17	63624424	63624924	1.0						
chr7	24718990	24719490	0.9461	0.3238					
chr14	65329870	65330370	1.0						
chr5	96830895	96831395	1.0						
chr18	69898508	69899008	1.0						
chr6	151293019	151293519	1.0						
chr3	16589827	16590327	1.0						
chr3	49345818	49346318	1.0						
chr9	113589402	113589902	1.0						
chr7	142854060	142854560	1.0						
chr1	181086627	181087127	0.9731	0.2306					
chr9	133701234	133701734	0.9092	0.4163					
chr3	119557973	119558473	1.0						
chr7	923746	924246	1.0						
chr6	29442697	29443197	1.0						
chr8	38974272	38974772	1.0						
chr3	45596248	45596748	0.8672	0.4682	0.0864	0.1459			
chr2	193476118	193476618	0.9115	0.4112					
chr9	6889809	6890309	0.8168	0.4556	0.0899	0.1005	0.3272		
chr1	173048759	173049259	1.0						
chr3	28252056	28252556	0.9108	0.4128					
chr22	33303802	33304302	1.0						
chr9	94860940	94861440	1.0						
chr18	54860888	54861388	1.0						
chr14	24633469	24633969	1.0						
chr9	127809532	127810032	1.0						
chr15	38119858	38120358	1.0						
chr17	7132719	7133219	1.0						
chr18	13137838	13138338	1.0						
chr18	22344815	22345315	1.0						
chr16	48523772	48524272	1.0						
chr17	7466760	7467260	0.9676	0.2524					
chr6	90425166	90425666	1.0						
chr4	2172079	2172579	0.8962	0.4437					
chr1	59005440	59005940	1.0						
chr19	23986559	23987059	1.0						
chr19	4837472	4837972	0.9827	0.1849					
chr5	143564310	143564810	1.0						
chr12	10120661	10121161	1.0						
chr8	125342169	125342669	0.9943	0.1066					
chr8	118060721	118061221	0.9937	0.1118					
chr10	102796283	102796783	0.984	0.1782					
chr10	87657389	87657889	0.9679	0.2513					
chr3	72636917	72637417	0.998	0.0634					
chr10	62541804	62542304	1.0						
chr17	32495341	32495841	1.0						
chr12	93851336	93851836	1.0						
chr3	132325576	132326076	1.0						
chr5	14996966	14997466	0.9724	0.2304	0.0364				
chr10	100183421	100183921	0.9967	0.0817					
chr10	68074731	68075231	0.939	0.344					
chr22	23276795	23277295	0.9389	0.3441					
chr2	64852843	64853343	0.9957	0.0929					
chr2	12192749	12193249	1.0						
chr20	35252053	35252553	0.9281	0.3723					
chr19	33796002	33796502	0.9924	0.1234					
chr17	7626188	7626688	0.9916	0.1297					
chr2	95735002	95735502	0.5986	0.801					
chr9	88178937	88179437	1.0						
chr22	26482198	26482698	1.0						
chr19	15868939	15869439	1.0						
chr3	37922792	37923292	1.0						
chr17	21287699	21288199	1.0						
chr6	10534361	10534861	1.0						
chr10	101834315	101834815	1.0						
chr8	124595991	124596491	0.9686	0.2486					
