Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PDR.4_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_6678	chr17	27631217	27631636	+	420	15.7066844249846	-0.809600437305637	1.49735947396338	-0.540685420824631	0.588724429057704	1	10	9	7.94673654614706	13.9285017866728
Interval_6679	chr17	27893241	27893478	+	238	17.9533681254518	-0.0440681641145479	1.41009904498887	-0.0312518218285127	0.975068712232041	1	17	9	13.50945212845	13.9285017866728
Interval_6680	chr17	28041164	28041777	+	614	89.96086972694	-0.0274954440431303	0.613407876639368	-0.0448240805021408	0.964247530915237	1	107	56	85.0300810437736	86.6662333392976
Interval_6681	chr17	28318793	28319361	+	569	68.4388937271752	0.458723998836354	0.678934769412766	0.675652536153245	0.499261277617159	1	91	34	72.3153025699383	52.6187845274307
Interval_6682	chr17	28335393	28335787	+	395	92.6487179786497	0.108781826589805	0.609893655390285	0.178361958069875	0.858438723280085	1	126	60	100.128880481453	92.8566785778189
Interval_6683	chr17	28357439	28357736	+	298	31.7503326836913	0.148017980765136	1.00745357056238	0.146922880706561	0.88319289171198	1	41	19	32.581619839203	29.404614882976
Interval_6684	chr17	28371425	28371683	+	259	15.0036170212969	0.240030106093617	1.49854566604117	0.160175369715441	0.872742930990964	1	23	10	18.2774940561382	15.4761130963031
Interval_6685	chr17	28384616	28384807	+	192	4.84235772912074	2.20827934000204	3.06857644783186	0.719642928095313	0.471744873888946	1	9	1	7.15206289153236	1.54761130963031
Interval_6686	chr17	28571388	28571824	+	437	28.381511781949	0.0827877094902855	1.07651901951644	0.0769031554384177	0.938700587306692	1	33	16	26.2242306022853	24.761780954085
Interval_6687	chr17	28576928	28577130	+	203	21.990948509879	-0.0287203675634246	1.24265309369611	-0.0231121362101145	0.981560824976992	1	21	11	16.6881467469088	17.0237244059335
Interval_6688	chr17	28598974	28599870	+	897	41.6581988589533	-0.447032727207907	0.856523207324577	-0.521915487385627	0.601729174563235	1	50	35	39.7336827307353	54.166395837061
Interval_6689	chr17	28645074	28645517	+	444	27.9929805971383	-0.11360857660389	1.06750736291011	-0.106424162072461	0.915245823376064	1	36	20	28.6082515661294	30.9522261926063
Interval_6690	chr17	28661873	28662264	+	392	20.985758616182	-0.599032383915096	1.23614144393783	-0.484598576362612	0.627961123758714	1	27	21	21.4561886745971	32.4998375022366
Interval_6691	chr17	28719621	28720202	+	582	61.2113163900357	0.090231706932236	0.699016381571385	0.129083823084941	0.89729132221824	1	85	41	67.54726064225	63.4520636948429
Interval_6692	chr17	28726603	28727041	+	439	18.3331202294171	0.260785817777687	1.37773086058042	0.189286474767519	0.849868295278383	1	21	9	16.6881467469088	13.9285017866728
Interval_6693	chr17	28728300	28729114	+	815	58.6715467346301	-0.365503755899448	0.723531915035653	-0.505166044930358	0.613442216928461	1	65	43	51.6537875499559	66.5472863141035
Interval_6694	chr17	28750113	28750316	+	204	12.5299630093734	1.28631537021252	1.7074219326806	0.753367018188086	0.45122939645553	1	19	4	15.0987994376794	6.19044523852126
Interval_6695	chr17	28812311	28812825	+	515	44.9863138689926	-0.033159910585827	0.822325127306924	-0.0403245741674272	0.967834362356946	1	59	31	46.8857456222677	47.9759505985398
Interval_6696	chr17	28842560	28842952	+	393	16.1611416616677	-0.196068943373373	1.46006045145071	-0.134288236612778	0.893174654811958	1	17	10	13.50945212845	15.4761130963031
Interval_6697	chr17	28854667	28855039	+	373	19.4760951948873	0.30142796336959	1.3146250513547	0.229288163236334	0.818644952813811	1	24	10	19.072167710753	15.4761130963031
Interval_6698	chr17	28902783	28903455	+	673	44.8569535652957	-0.204877828105089	0.836643006527752	-0.244880823130736	0.806548710620427	1	49	29	38.9390090761206	44.8807279792791
Interval_6699	chr17	28926111	28926313	+	203	15.8967955379026	0.392031273493652	1.50844699839539	0.259890651717081	0.79494812242369	1	23	9	18.2774940561382	13.9285017866728
Interval_6700	chr17	28951476	28952660	+	1185	154.629364994131	-0.0939147567639462	0.592105730080278	-0.158611464123499	0.873974996078428	1	177	97	140.657236866803	150.118297034141
Interval_6701	chr17	29148897	29149104	+	208	20.655882993366	-0.07708229270293	1.26120894076662	-0.0611177816865743	0.951265407885216	1	24	13	19.072167710753	20.1189470251941
Interval_6702	chr17	29293810	29294470	+	661	69.4135466466696	0.637429842467771	0.67046973373428	0.950721278524404	0.341745883501081	1	103	34	81.8513864253147	52.6187845274307
Interval_6703	chr17	29369962	29370311	+	350	14.0138182454213	0.497825855772496	1.54862111115311	0.321463947628748	0.747858829170339	1	22	8	17.4828204015235	12.3808904770425
Interval_6704	chr17	29390040	29390608	+	569	25.3626053684813	0.748885610183193	1.2016162955645	0.62323190268602	0.53313213996159	1	36	11	28.6082515661294	17.0237244059335
Interval_6705	chr17	29568297	29568568	+	272	15.5603481401889	-0.376639947992549	1.50665417954283	-0.249984338215445	0.802599460483343	1	18	12	14.3041257830647	18.5713357155638
Interval_6706	chr17	29615168	29615696	+	529	23.1064878312489	0.0383950457106107	1.17584952206691	0.0326530265906131	0.973951283246527	1	34	17	27.0189042569	26.3093922637154
Interval_6707	chr17	29617236	29617483	+	248	17.5961201593749	-0.317746136926946	1.35440263607765	-0.234602420626661	0.814517330595342	1	25	16	19.8668413653677	24.761780954085
Interval_6708	chr17	29706719	29707046	+	328	8.65558870641665	-2.07706464328472	1.93163436549846	-1.07528871943047	0.282245485073686	1	6	13	4.76804192768824	20.1189470251941
Interval_6709	chr17	29761339	29761715	+	377	27.18821335701	-0.0802498620331625	1.08694076553882	-0.0738309433020305	0.941144905014735	1	35	19	27.8135779115147	29.404614882976
Interval_6710	chr17	29807965	29808201	+	237	4.96461688771568	0.0383687397731305	3.17404350059608	0.0120882841605431	0.990355179596435	1	2	1	1.58934730922941	1.54761130963031
Interval_6711	chr17	29931324	29931631	+	308	14.0986703376889	0.137929763183881	1.58321982206331	0.0871197803752394	0.930576302697367	1	15	7	11.9201048192206	10.8332791674122
Interval_6712	chr17	30116747	30116981	+	235	11.7756291101195	-0.447030150456413	1.70258656399595	-0.262559425705344	0.792890176631653	1	10	7	7.94673654614706	10.8332791674122
Interval_6713	chr17	30292017	30292310	+	294	11.0653131960843	0.153871886775518	1.75299754268788	0.0877764417967094	0.930054362201454	1	13	6	10.3307575099912	9.28566785778189
Interval_6714	chr17	30332329	30332586	+	258	6.3519274256343	1.3603193096509	2.34504700499368	0.580081894629045	0.561859392655926	1	15	3	11.9201048192206	4.64283392889094
Interval_6715	chr17	30363698	30364135	+	438	15.5985490610321	-0.224637420496138	1.46216135357316	-0.153633810623691	0.87789847639751	1	20	12	15.8934730922941	18.5713357155638
Interval_6716	chr17	30378362	30379169	+	808	40.1889153448519	0.227427083847844	0.88754393700168	0.256243183426099	0.797763065869206	1	57	25	45.2963983130383	38.6902827407579
Interval_6717	chr17	30477285	30477581	+	297	18.7746701912649	-1.46410161893565	1.33921342654249	-1.09325488373843	0.27428190570739	1	12	17	9.53608385537648	26.3093922637154
Interval_6718	chr17	30600137	30600650	+	514	18.550990756355	-0.546566657423835	1.34747668695878	-0.405622347839962	0.68502010593995	1	16	12	12.7147784738353	18.5713357155638
Interval_6719	chr17	30731372	30731886	+	515	24.0349204739853	-0.817213923201498	1.16594062027795	-0.700905268234573	0.483362136478282	1	21	19	16.6881467469088	29.404614882976
Interval_6720	chr17	30824607	30824960	+	354	31.0765179368638	0.588589637828765	1.05062735475996	0.560226835102005	0.575324725213466	1	41	14	32.581619839203	21.6665583348244
Interval_6721	chr17	30906212	30906606	+	395	13.2092265798902	-0.26116379347283	1.65627903674975	-0.157681035428265	0.874708145064598	1	13	8	10.3307575099912	12.3808904770425
Interval_6722	chr17	30971003	30971385	+	383	11.43634785989	-0.0871359056982315	1.7346339559778	-0.0502330220147878	0.959936696999407	1	11	6	8.74141020076177	9.28566785778189
Interval_6723	chr17	31487698	31488124	+	427	36.2511260588781	0.576812965395169	0.92700321308567	0.622234051891967	0.533787978220255	1	61	21	48.4750929314971	32.4998375022366
Interval_6724	chr17	31508657	31509120	+	464	37.2372485016657	-0.464105816827757	0.898897949201812	-0.516305346162894	0.605641162895241	1	48	34	38.1443354215059	52.6187845274307
Interval_6725	chr17	31549692	31550162	+	471	18.9590813372937	0.485853009468484	1.31720997215844	0.368850084449592	0.712239470717701	1	30	11	23.8402096384412	17.0237244059335
Interval_6726	chr17	31901501	31901949	+	449	44.5360423630874	0.268690483484123	0.830861859908217	0.323387673028829	0.746401663938629	1	61	26	48.4750929314971	40.2378940503882
Interval_6727	chr17	31936691	31937274	+	584	24.3609393524697	0.160385155615858	1.15354165390552	0.139037160099806	0.88942078470354	1	37	17	29.4029252207441	26.3093922637154
Interval_6728	chr17	32007054	32007360	+	307	10.7198245882914	2.36028803526576	2.21333906476653	1.06639243522986	0.28624627988453	1	10	1	7.94673654614706	1.54761130963031
Interval_6729	chr17	32127465	32127727	+	263	13.827244159421	-0.183997500363907	1.59881776140381	-0.115083472804525	0.908378959650648	1	12	7	9.53608385537648	10.8332791674122
Interval_6730	chr17	32349939	32350189	+	251	28.8312918921666	0.442783697058465	1.04993112869316	0.421726420864951	0.673224717257677	1	45	17	35.7603144576618	26.3093922637154
Interval_6731	chr17	32444185	32444701	+	517	42.1261102147272	0.490904517779013	0.870858644006938	0.563701722612862	0.572957144861032	1	52	19	41.3230300399647	29.404614882976
Interval_6732	chr17	32503590	32503872	+	283	12.5940510092788	0.318502470270488	1.63572092694504	0.194716876836282	0.84561459899286	1	17	7	13.50945212845	10.8332791674122
Interval_6733	chr17	32877120	32877424	+	305	22.5614240648676	0.507878888673973	1.20278325259073	0.422253043164699	0.672840328448698	1	36	13	28.6082515661294	20.1189470251941
Interval_6734	chr17	33217683	33217956	+	274	5.44851323910616	0.623346463298976	2.68299223122528	0.232332563637094	0.816279722175056	1	6	2	4.76804192768824	3.09522261926063
Interval_6735	chr17	34638127	34638397	+	271	8.40364742236687	-1.18398870971219	2.00046250895952	-0.591857485161275	0.55394602526155	1	6	7	4.76804192768824	10.8332791674122
Interval_6736	chr17	34701210	34701455	+	246	4.29470725230962	-0.961589305101061	3.15188673883963	-0.305083711686629	0.760302396404091	1	3	3	2.38402096384412	4.64283392889094
Interval_6737	chr17	34807831	34808028	+	198	3.9458943880281	0.03840689559569	3.39250356920082	0.0113211069088831	0.990967256537249	1	4	2	3.17869461845882	3.09522261926063
Interval_6738	chr17	34961171	34961555	+	385	18.8262283726553	-0.283533509421916	1.35138810061331	-0.209809091328566	0.833816677137808	1	16	10	12.7147784738353	15.4761130963031
Interval_6739	chr17	34980733	34981271	+	539	21.3601599542907	-0.0181888066915575	1.24045191660454	-0.0146630485616446	0.988300999163796	1	25	13	19.8668413653677	20.1189470251941
Interval_6740	chr17	35063644	35063918	+	275	12.7277241998689	0.260789047498548	1.6231835656598	0.160665160130882	0.87235713107489	1	21	9	16.6881467469088	13.9285017866728
Interval_6741	chr17	35089342	35089794	+	453	19.1684241557401	0.240027447401769	1.32721841880957	0.180849997257466	0.856485317956087	1	23	10	18.2774940561382	15.4761130963031
Interval_6742	chr17	35119447	35119705	+	259	8.00731996420987	0.453426730820371	2.1155318827061	0.214332260613519	0.830287962198513	1	8	3	6.35738923691765	4.64283392889094
Interval_6743	chr17	35141970	35142408	+	439	22.8397135260955	0.153870841444591	1.21215466910756	0.126939940393809	0.898987934461651	1	26	12	20.6615150199824	18.5713357155638
Interval_6744	chr17	35171216	35171591	+	376	5.64806618901047	1.36028793149147	2.8658116647433	0.474660616476108	0.635028893390572	1	5	1	3.97336827307353	1.54761130963031
Interval_6745	chr17	35194861	35195198	+	338	3.74924391825205	5.28827764204978	3.98420646945537	1.32731013881735	0.184406111345905	1	14	0	11.1254311646059	0
Interval_6746	chr17	35214331	35214645	+	315	15.9308369891576	0.0383954968335267	1.45286838814397	0.0264273743904476	0.978916460165398	1	20	10	15.8934730922941	15.4761130963031
Interval_6747	chr17	35242389	35243108	+	720	40.2781186163498	0.37096871537376	0.874169777831392	0.424366896204128	0.671298259178288	1	68	27	54.0378085138	41.7855053600185
Interval_6748	chr17	35274528	35274707	+	180	3.35530944520513	-0.376634476986781	3.74220770387839	-0.100644995358339	0.919832276893864	1	3	2	2.38402096384412	3.09522261926063
Interval_6749	chr17	35312866	35313473	+	608	64.7459645012716	0.430709951529864	0.67962717497206	0.633744451945392	0.526247609875282	1	105	40	83.4407337345442	61.9044523852126
Interval_6750	chr17	35368176	35368605	+	430	14.5985176524389	0.038395441197392	1.5328121624242	0.025049019141829	0.980015864237519	1	16	8	12.7147784738353	12.3808904770425
Interval_6751	chr17	35373431	35373683	+	253	5.30187734123672	2.73879359578915	2.90892238757906	0.941514839819603	0.346441088075619	1	13	1	10.3307575099912	1.54761130963031
Interval_6752	chr17	35433537	35433746	+	210	4.68093917679131	1.36031439125297	2.89819944980308	0.469365347283257	0.638808513213473	1	10	2	7.94673654614706	3.09522261926063
Interval_6753	chr17	35488167	35488366	+	200	8.25312041396459	-0.698565365682363	2.05969139398168	-0.339160209982688	0.734489042449109	1	6	5	4.76804192768824	7.73805654815157
Interval_6754	chr17	35567917	35568111	+	195	20.1678714869716	-0.269727046433259	1.28718329924895	-0.209548280024018	0.834020249848916	1	21	13	16.6881467469088	20.1189470251941
Interval_6755	chr17	35578371	35578955	+	585	24.8496610256483	-0.435534633950946	1.11647063229206	-0.390099498682572	0.696462973520696	1	36	25	28.6082515661294	38.6902827407579
Interval_6756	chr17	35587192	35587669	+	478	31.4257199762484	-0.138483031572644	0.991877674125943	-0.139617046723708	0.888962571208836	1	46	26	36.5549881122765	40.2378940503882
Interval_6757	chr17	35764235	35764761	+	527	27.9231099504508	0.810981680151009	1.09626548683968	0.739767592692272	0.459441026228659	1	41	12	32.581619839203	18.5713357155638
Interval_6758	chr17	35809020	35809752	+	733	77.0243848378247	0.246979049440342	0.647876719732953	0.381213033155666	0.70304517894849	1	104	45	82.6460600799294	69.6425089333642
Interval_6759	chr17	35880231	35880455	+	225	13.278799717848	1.03839039812113	1.63552826653111	0.63489602678865	0.525496228576177	1	20	5	15.8934730922941	7.73805654815157
Interval_6760	chr17	36066643	36066930	+	288	16.265106230598	-0.0770802393739333	1.41501719798269	-0.054473005334368	0.956558315270202	1	24	13	19.072167710753	20.1189470251941
Interval_6761	chr17	36082577	36082947	+	371	17.0967410913055	0.754598691625999	1.43431021463855	0.52610563874159	0.598814811076696	1	23	7	18.2774940561382	10.8332791674122
Interval_6762	chr17	36164121	36164332	+	212	6.16623108079406	-2.5465387664947	2.56553468956648	-0.992595725503525	0.320907008699406	1	2	6	1.58934730922941	9.28566785778189
Interval_6763	chr17	36169236	36169566	+	331	11.9095747636627	0.73882978508116	1.76452993587614	0.418711958385852	0.675426655042559	1	13	4	10.3307575099912	6.19044523852126
Interval_6764	chr17	36171104	36171584	+	481	10.0392221784986	2.09727911024161	1.98606614720701	1.055996605748	0.290969765592674	1	25	3	19.8668413653677	4.64283392889094
Interval_6765	chr17	36181424	36181788	+	365	13.0059471378286	-0.791675595203732	1.74385560523625	-0.453980015791778	0.649843210522188	1	9	8	7.15206289153236	12.3808904770425
Interval_6766	chr17	36188983	36189208	+	226	20.3722931843172	0.754598611301657	1.32147632192847	0.571026963389287	0.567981365532585	1	23	7	18.2774940561382	10.8332791674122
Interval_6767	chr17	36196778	36196986	+	209	14.5160697090773	0.175896068089295	1.60489709998397	0.109599592454278	0.912726933886155	1	11	5	8.74141020076177	7.73805654815157
Interval_6768	chr17	36210750	36211148	+	399	20.3384261895744	0.623356155463697	1.30128490661376	0.479031265401986	0.631916386422862	1	30	10	23.8402096384412	15.4761130963031
Interval_6769	chr17	36221798	36222118	+	321	10.4032321472739	-0.862057989152259	1.72804660611551	-0.498862696238317	0.617876115454585	1	15	14	11.9201048192206	21.6665583348244
Interval_6770	chr17	36388466	36388757	+	292	7.20888528959842	-3.54653649517225	2.54746214031927	-1.3921841816765	0.163866631579747	1	1	6	0.794673654614706	9.28566785778189
Interval_6771	chr17	36486503	36486685	+	183	23.3838168714238	-0.0181893863494614	1.19035300154751	-0.0152806657569766	0.98780826717462	1	25	13	19.8668413653677	20.1189470251941
Interval_6772	chr17	36534871	36535707	+	837	27.4436867340028	-0.376642710973673	1.08166381303113	-0.348206814757178	0.727684870227393	1	30	20	23.8402096384412	30.9522261926063
Interval_6773	chr17	36544511	36545908	+	1398	66.2483856934321	0.301426793067399	0.68259970373231	0.441586469228248	0.65878847705354	1	84	35	66.7525869876353	54.166395837061
Interval_6774	chr17	36948610	36949305	+	696	37.7483012034592	-0.672099265777395	0.9125347588606	-0.736519085165134	0.461414857222532	1	33	27	26.2242306022853	41.7855053600185
Interval_6775	chr17	37090073	37090313	+	241	14.0827486801862	0.568909771324142	1.53601436708971	0.370380501324384	0.711099000104058	1	26	9	20.6615150199824	13.9285017866728
Interval_6776	chr17	37358872	37359558	+	687	36.8389447230225	-0.557215049136094	0.911665757565502	-0.6112054165817	0.541063597923522	1	45	34	35.7603144576618	52.6187845274307
